x,y,theta,v
5.42531,0.792319,-5.21566,0.501912
5.4346,0.816324,-5.08176,0.514831
5.44314,0.841112,-5.04408,0.524339
5.4495,0.866904,-4.95405,0.531278
5.45473,0.893202,-4.90874,0.536272
5.45825,0.919962,-4.8432,0.539798
5.46061,0.946969,-4.79947,0.542212
5.4616,0.97414,-4.74909,0.543786
5.46154,1.00138,-4.71009,0.544723
5.46039,1.02861,-4.67002,0.545177
5.45832,1.0558,-4.6365,0.545264
5.45537,1.08289,-4.60398,0.545072
5.45166,1.10987,-4.57564,0.54467
5.44723,1.13671,-4.54896,0.544106
5.44218,1.16341,-4.5252,0.543421
5.43654,1.18995,-4.50318,0.542643
5.43039,1.21633,-4.48337,0.541795
5.42377,1.24255,-4.46514,0.540893
5.41673,1.26862,-4.44864,0.539951
5.40932,1.29452,-4.43353,0.538977
5.40156,1.32028,-4.41981,0.537981
5.39349,1.34589,-4.40727,0.536967
5.38515,1.37135,-4.39586,0.535941
5.37656,1.39668,-4.38546,0.534904
5.36775,1.42188,-4.37598,0.533861
5.35874,1.44695,-4.36734,0.532813
5.34955,1.4719,-4.35947,0.531761
5.3402,1.49673,-4.35229,0.530707
5.33071,1.52146,-4.34575,0.529653
5.32109,1.54607,-4.33979,0.528597
5.31135,1.57059,-4.33436,0.527542
5.30151,1.595,-4.32941,0.526487
5.29159,1.61933,-4.3249,0.525432
5.28158,1.64356,-4.32079,0.524379
5.2715,1.66771,-4.31704,0.523328
5.26136,1.69178,-4.31363,0.522277
5.25117,1.71576,-4.31052,0.521228
5.24093,1.73967,-4.30768,0.520181
5.23064,1.7635,-4.3051,0.519136
5.22033,1.78726,-4.30274,0.518093
5.20998,1.81095,-4.30059,0.517051
5.19961,1.83458,-4.29864,0.516012
5.18921,1.85814,-4.29685,0.514974
5.1788,1.88163,-4.29523,0.513938
5.16838,1.90506,-4.29375,0.512904
5.15794,1.92843,-4.2924,0.511873
5.1475,1.95174,-4.29117,0.510843
5.13705,1.97499,-4.29005,0.509815
5.1266,1.99818,-4.28902,0.50879
5.11614,2.02132,-4.28809,0.507766
5.10569,2.0444,-4.28724,0.506745
5.09525,2.06743,-4.28647,0.505725
5.0848,2.0904,-4.28576,0.504707
5.07437,2.11332,-4.28512,0.503692
5.06394,2.13619,-4.28454,0.502679
5.05352,2.15901,-4.284,0.501667
5.04311,2.18177,-4.28352,0.500658
5.03271,2.20449,-4.28307,0.49965
5.02232,2.22715,-4.28267,0.498645
5.01195,2.24977,-4.2823,0.497642
5.00159,2.27234,-4.28196,0.49664
4.99124,2.29486,-4.28166,0.495641
4.98091,2.31733,-4.28138,0.494644
4.97059,2.33975,-4.28113,0.493648
4.96029,2.36212,-4.28089,0.492655
4.95,2.38445,-4.28068,0.491664
4.93973,2.40673,-4.28049,0.490675
4.92948,2.42897,-4.28031,0.489687
4.91924,2.45115,-4.28015,0.488702
4.90902,2.4733,-4.28001,0.487719
4.89882,2.49539,-4.27988,0.486737
4.88864,2.51744,-4.27976,0.485758
4.87848,2.53945,-4.27964,0.48478
4.86833,2.56141,-4.27954,0.483805
4.8582,2.58332,-4.27945,0.482831
4.84809,2.60519,-4.27937,0.48186
4.838,2.62701,-4.27929,0.48089
4.82793,2.64879,-4.27922,0.479922
4.81787,2.67053,-4.27915,0.478956
4.80784,2.69222,-4.27908,0.477992
4.79782,2.71387,-4.27902,0.477029
4.78783,2.73547,-4.27896,0.476069
4.77785,2.75703,-4.2789,0.47511
4.76789,2.77854,-4.27884,0.474153
4.75795,2.80001,-4.27879,0.473198
4.74803,2.82144,-4.27874,0.472245
4.73812,2.84282,-4.27869,0.471294
4.72824,2.86416,-4.27865,0.470345
4.71838,2.88546,-4.2786,0.469398
4.70853,2.90671,-4.27856,0.468453
4.6987,2.92792,-4.27852,0.46751
4.6889,2.94909,-4.27849,0.466569
4.67911,2.97021,-4.27845,0.46563
4.66934,2.99129,-4.27842,0.464692
4.65959,3.01233,-4.27839,0.463757
4.64986,3.03332,-4.27836,0.462823
4.64014,3.05428,-4.27833,0.461892
4.63045,3.07519,-4.2783,0.460962
4.62077,3.09606,-4.27828,0.460035
4.61112,3.11688,-4.27825,0.459109
4.60148,3.13767,-4.27823,0.458185
4.59186,3.15841,-4.27821,0.457263
4.58227,3.17911,-4.27819,0.456343
4.57269,3.19977,-4.27818,0.455424
4.56313,3.22038,-4.27817,0.454507
4.55358,3.24096,-4.27817,0.453592
4.54406,3.26149,-4.27818,0.452679
4.53456,3.28198,-4.27818,0.451767
4.52508,3.30243,-4.27819,0.450858
4.51561,3.32284,-4.2782,0.44995
4.50617,3.34321,-4.27822,0.449044
4.49674,3.36354,-4.27823,0.44814
4.48734,3.38383,-4.27825,0.447237
4.47795,3.40408,-4.27827,0.446337
4.46858,3.42428,-4.2783,0.445439
4.45923,3.44445,-4.27832,0.444542
4.44991,3.46457,-4.27834,0.443647
4.4406,3.48466,-4.27837,0.442754
4.43131,3.5047,-4.27839,0.441863
4.42203,3.52471,-4.27842,0.440974
4.41278,3.54467,-4.27845,0.440087
4.40355,3.5646,-4.27847,0.439201
4.39434,3.58448,-4.2785,0.438317
4.38514,3.60433,-4.27853,0.437435
4.37597,3.62413,-4.27856,0.436555
4.36681,3.6439,-4.27859,0.435677
4.35767,3.66363,-4.27861,0.434801
4.34856,3.68331,-4.27864,0.433926
4.33946,3.70296,-4.27867,0.433053
4.33038,3.72257,-4.2787,0.432182
4.32131,3.74214,-4.27872,0.431313
4.31227,3.76167,-4.27875,0.430445
4.30325,3.78116,-4.27878,0.429579
4.29424,3.80061,-4.2788,0.428715
4.28525,3.82003,-4.27883,0.427853
4.27628,3.8394,-4.27886,0.426993
4.26733,3.85874,-4.27888,0.426134
4.2584,3.87803,-4.2789,0.425277
4.24949,3.89729,-4.27893,0.424422
4.2406,3.91651,-4.27895,0.423568
4.23172,3.93569,-4.27898,0.422716
4.22286,3.95484,-4.279,0.421866
4.21402,3.97394,-4.27902,0.421018
4.2052,3.99301,-4.27904,0.420171
4.1964,4.01204,-4.27906,0.419326
4.18761,4.03103,-4.27908,0.418483
4.17884,4.04998,-4.2791,0.417641
4.17009,4.06889,-4.27912,0.416801
4.16136,4.08777,-4.27914,0.415963
4.15265,4.10661,-4.27916,0.415127
4.14395,4.12541,-4.27918,0.414292
4.13527,4.14417,-4.27919,0.413458
4.12661,4.1629,-4.2792,0.412627
4.11797,4.18159,-4.27921,0.411797
4.10935,4.20024,-4.27922,0.410969
4.10074,4.21885,-4.27922,0.410142
4.09215,4.23743,-4.27922,0.409317
4.08357,4.25596,-4.27922,0.408494
4.07502,4.27447,-4.27922,0.407672
4.06648,4.29293,-4.27922,0.406852
4.05796,4.31136,-4.27921,0.406034
4.04945,4.32975,-4.2792,0.405217
4.04096,4.3481,-4.27919,0.404402
4.03249,4.36641,-4.27917,0.403589
4.02404,4.38469,-4.27915,0.402777
4.0156,4.40293,-4.27913,0.401966
4.00718,4.42114,-4.27911,0.401158
3.99877,4.4393,-4.27908,0.400351
3.99039,4.45744,-4.27906,0.399545
3.98201,4.47553,-4.27903,0.398741
3.97366,4.49359,-4.279,0.397939
3.96532,4.51161,-4.27897,0.397139
3.957,4.52959,-4.27894,0.39634
3.94869,4.54754,-4.27891,0.395542
3.9404,4.56545,-4.27888,0.394746
3.93212,4.58333,-4.27884,0.393952
3.92386,4.60117,-4.27881,0.39316
3.91562,4.61897,-4.27878,0.392369
3.9074,4.63674,-4.27874,0.391579
3.89918,4.65447,-4.27871,0.390792
3.89099,4.67216,-4.27867,0.390005
3.88281,4.68982,-4.27864,0.389221
3.87465,4.70744,-4.2786,0.388438
3.8665,4.72503,-4.27857,0.387656
3.85837,4.74258,-4.27854,0.386876
3.85025,4.7601,-4.27851,0.386098
3.84215,4.77758,-4.27849,0.385321
3.83407,4.79502,-4.27846,0.384546
3.826,4.81243,-4.27845,0.383772
3.81795,4.82981,-4.27843,0.383
3.80991,4.84715,-4.27842,0.38223
3.80189,4.86445,-4.2784,0.381461
3.79389,4.88172,-4.27839,0.380693
3.7859,4.89896,-4.27839,0.379927
3.77793,4.91616,-4.27838,0.379163
3.76997,4.93333,-4.27838,0.3784
3.76203,4.95046,-4.27838,0.377639
3.75411,4.96755,-4.27838,0.376879
3.7462,4.98462,-4.27838,0.376121
3.73831,5.00164,-4.27838,0.375364
3.73043,5.01864,-4.27839,0.374609
3.72257,5.0356,-4.27839,0.373855
3.71473,5.05252,-4.2784,0.373103
3.7069,5.06942,-4.2784,0.372352
3.69909,5.08627,-4.2784,0.371603
3.69129,5.1031,-4.27841,0.370856
3.68351,5.11989,-4.27841,0.370109
3.67574,5.13664,-4.27841,0.369365
3.66799,5.15337,-4.27842,0.368621
3.66026,5.17005,-4.27842,0.36788
3.65254,5.18671,-4.27842,0.367139
3.64484,5.20333,-4.27842,0.366401
3.63715,5.21992,-4.27842,0.365663
3.62948,5.23648,-4.27843,0.364928
3.62182,5.253,-4.27843,0.364193
3.61418,5.26949,-4.27843,0.363461
3.60655,5.28594,-4.27843,0.362729
3.59894,5.30236,-4.27843,0.361999
3.59135,5.31875,-4.27843,0.361271
3.58377,5.33511,-4.27843,0.360544
3.5762,5.35143,-4.27843,0.359819
3.56865,5.36772,-4.27843,0.359095
3.56112,5.38398,-4.27844,0.358372
3.5536,5.40021,-4.27844,0.357651
3.5461,5.4164,-4.27844,0.356931
3.53861,5.43256,-4.27844,0.356213
3.53113,5.44868,-4.27844,0.355496
3.52368,5.46478,-4.27844,0.354781
3.51623,5.48084,-4.27844,0.354067
3.5088,5.49687,-4.27844,0.353355
3.50139,5.51287,-4.27844,0.352644
3.49399,5.52884,-4.27844,0.351934
3.48661,5.54477,-4.27844,0.351226
3.47924,5.56067,-4.27844,0.350519
3.47189,5.57654,-4.27844,0.349814
3.46455,5.59238,-4.27844,0.34911
3.45722,5.60818,-4.27844,0.348407
3.44991,5.62396,-4.27844,0.347706
3.44262,5.6397,-4.27844,0.347007
3.43534,5.65541,-4.27844,0.346309
3.42807,5.67109,-4.27844,0.345612
3.42082,5.68674,-4.27844,0.344916
3.41358,5.70235,-4.27844,0.344222
3.40636,5.71794,-4.27844,0.34353
3.39915,5.73349,-4.27844,0.342838
3.39196,5.74901,-4.27844,0.342149
3.38478,5.7645,-4.27844,0.34146
3.37762,5.77996,-4.27844,0.340773
3.37047,5.79539,-4.27844,0.340087
3.36333,5.81079,-4.27844,0.339403
3.35621,5.82615,-4.27844,0.33872
3.34911,5.84149,-4.27844,0.338038
3.34201,5.85679,-4.27844,0.337358
3.33494,5.87207,-4.27844,0.336679
3.32787,5.88731,-4.27844,0.336002
3.32082,5.90252,-4.27844,0.335326
3.31379,5.9177,-4.27844,0.334651
3.30677,5.93286,-4.27844,0.333978
3.29976,5.94798,-4.27844,0.333306
3.29277,5.96307,-4.27844,0.332635
3.28579,5.97813,-4.27844,0.331966
3.27882,5.99316,-4.27844,0.331298
3.27187,6.00815,-4.27844,0.330631
3.26494,6.02312,-4.27844,0.329966
3.25801,6.03806,-4.27844,0.329302
3.2511,6.05297,-4.27844,0.328639
3.24421,6.06785,-4.27844,0.327978
3.23733,6.0827,-4.27844,0.327318
3.23046,6.09752,-4.27844,0.32666
3.22361,6.11231,-4.27844,0.326002
3.21677,6.12707,-4.27844,0.325346
3.20994,6.1418,-4.27844,0.324692
3.20313,6.1565,-4.27844,0.324038
3.19633,6.17117,-4.27844,0.323386
3.18955,6.18581,-4.27844,0.322736
3.18277,6.20042,-4.27844,0.322086
3.17602,6.215,-4.27844,0.321438
3.16927,6.22956,-4.27844,0.320791
3.16254,6.24408,-4.27844,0.320146
3.15583,6.25857,-4.27844,0.319502
3.14912,6.27304,-4.27844,0.318859
3.14243,6.28748,-4.27844,0.318217
3.13576,6.30188,-4.27844,0.317577
3.12909,6.31626,-4.27844,0.316938
3.12244,6.33061,-4.27844,0.3163
3.11581,6.34493,-4.27844,0.315664
3.10919,6.35922,-4.27844,0.315028
3.10258,6.37348,-4.27844,0.314395
3.09598,6.38772,-4.27844,0.313762
3.0894,6.40192,-4.27844,0.313131
3.08283,6.4161,-4.27844,0.3125
3.07627,6.43025,-4.27844,0.311872
3.06973,6.44437,-4.27844,0.311244
3.0632,6.45846,-4.27844,0.310618
3.05668,6.47252,-4.27844,0.309993
3.05018,6.48656,-4.27844,0.309369
3.04369,6.50056,-4.27844,0.308747
3.03721,6.51454,-4.27844,0.308125
3.03074,6.52849,-4.27844,0.307505
3.02429,6.54242,-4.27844,0.306887
3.01785,6.55631,-4.27844,0.306269
3.01143,6.57018,-4.27844,0.305653
3.00502,6.58401,-4.27844,0.305038
2.99862,6.59782,-4.27844,0.304424
2.99223,6.61161,-4.27844,0.303811
2.98585,6.62536,-4.27844,0.3032
2.97949,6.63909,-4.27844,0.30259
2.97315,6.65279,-4.27844,0.301981
2.96681,6.66646,-4.27844,0.301374
2.96049,6.6801,-4.27844,0.300767
2.95418,6.69372,-4.27844,0.300162
2.94788,6.70731,-4.27844,0.299558
2.94159,6.72087,-4.27844,0.298955
2.93532,6.73441,-4.27844,0.298354
2.92906,6.74792,-4.27844,0.297753
2.92282,6.7614,-4.27844,0.297154
2.91658,6.77485,-4.27844,0.296556
2.91036,6.78828,-4.27844,0.29596
2.90415,6.80168,-4.27844,0.295364
2.89795,6.81505,-4.27844,0.29477
2.89177,6.82839,-4.27844,0.294177
2.8856,6.84171,-4.27844,0.293585
2.87944,6.85501,-4.27844,0.292994
2.87329,6.86827,-4.27844,0.292404
2.86715,6.88151,-4.27844,0.291816
2.86103,6.89472,-4.27844,0.291229
2.85492,6.90791,-4.27844,0.290643
2.84882,6.92106,-4.27844,0.290058
2.84274,6.9342,-4.27844,0.289474
2.83667,6.9473,-4.27844,0.288892
2.8306,6.96038,-4.27844,0.288311
2.82456,6.97343,-4.27844,0.28773
2.81852,6.98646,-4.27844,0.287151
2.81249,6.99946,-4.27844,0.286574
2.80648,7.01244,-4.27844,0.285997
2.80048,7.02539,-4.27844,0.285422
2.79449,7.03831,-4.27844,0.284847
2.78852,7.0512,-4.27844,0.284274
2.78255,7.06407,-4.27844,0.283702
2.7766,7.07692,-4.27844,0.283131
2.77066,7.08974,-4.27844,0.282561
2.76473,7.10253,-4.27844,0.281993
2.75882,7.1153,-4.27844,0.281425
2.75291,7.12804,-4.27844,0.280859
2.74702,7.14075,-4.27844,0.280294
2.74114,7.15344,-4.27844,0.27973
2.73527,7.16611,-4.27844,0.279167
2.72941,7.17875,-4.27844,0.278605
2.72357,7.19136,-4.27844,0.278045
2.71773,7.20395,-4.27844,0.277485
2.71191,7.21651,-4.27844,0.276927
2.7061,7.22905,-4.27844,0.27637
2.7003,7.24156,-4.27844,0.275814
2.69452,7.25405,-4.27844,0.275259
2.68874,7.26651,-4.27844,0.274705
2.68298,7.27895,-4.27844,0.274152
2.67723,7.29136,-4.27844,0.2736
2.67149,7.30375,-4.27844,0.27305
2.66576,7.31611,-4.27844,0.272501
2.66004,7.32845,-4.27844,0.271952
2.65433,7.34076,-4.27844,0.271405
2.64864,7.35305,-4.27844,0.270859
2.64296,7.36531,-4.27844,0.270314
2.63729,7.37755,-4.27844,0.26977
2.63163,7.38976,-4.27844,0.269227
2.62598,7.40195,-4.27844,0.268685
2.62034,7.41412,-4.27844,0.268145
2.61472,7.42626,-4.27844,0.267605
2.6091,7.43837,-4.27844,0.267067
2.6035,7.45046,-4.27844,0.266529
2.59791,7.46253,-4.27844,0.265993
2.59233,7.47457,-4.27844,0.265458
2.58676,7.48659,-4.27844,0.264924
2.5812,7.49859,-4.27844,0.264391
2.57565,7.51056,-4.27844,0.263859
2.57011,7.5225,-4.27844,0.263328
2.56459,7.53442,-4.27844,0.262798
2.55908,7.54632,-4.27844,0.262269
2.55357,7.5582,-4.27844,0.261741
2.54808,7.57005,-4.27844,0.261215
2.5426,7.58187,-4.27844,0.260689
2.53713,7.59368,-4.27844,0.260164
2.53167,7.60545,-4.27844,0.259641
2.52623,7.61721,-4.27844,0.259119
2.52079,7.62894,-4.27844,0.258597
2.51536,7.64065,-4.27844,0.258077
2.50995,7.65233,-4.27844,0.257558
2.50455,7.66399,-4.27844,0.257039
2.49915,7.67563,-4.27844,0.256522
2.49377,7.68725,-4.27844,0.256006
2.4884,7.69884,-4.27844,0.255491
2.48304,7.7104,-4.27844,0.254977
2.47769,7.72195,-4.27844,0.254464
2.47235,7.73347,-4.27844,0.253952
2.46702,7.74496,-4.27844,0.253441
2.46171,7.75644,-4.27844,0.252931
2.4564,7.76789,-4.27844,0.252422
2.4511,7.77932,-4.27844,0.251914
2.44582,7.79072,-4.27844,0.251407
2.44054,7.80211,-4.27844,0.250901
2.43528,7.81347,-4.27844,0.250396
2.43003,7.8248,-4.27844,0.249892
2.42478,7.83612,-4.27844,0.249389
2.41955,7.84741,-4.27844,0.248888
2.41433,7.85868,-4.27844,0.248387
2.40912,7.86992,-4.27844,0.247887
2.40392,7.88114,-4.27844,0.247388
2.39873,7.89234,-4.27844,0.24689
2.39355,7.90352,-4.27844,0.246394
2.38838,7.91468,-4.27844,0.245898
2.38322,7.92581,-4.27844,0.245403
2.37807,7.93692,-4.27844,0.244909
2.37293,7.94801,-4.27844,0.244417
2.3678,7.95907,-4.27844,0.243925
2.36269,7.97012,-4.27844,0.243434
2.35758,7.98114,-4.27844,0.242944
2.35248,7.99214,-4.27844,0.242455
2.3474,8.00312,-4.27844,0.241967
2.34232,8.01407,-4.27844,0.24148
2.33727,8.02498,-4.27844,0.240416
2.33224,8.03581,-4.27844,0.238896
2.32726,8.04657,-4.27844,0.237039
2.32232,8.05723,-4.27845,0.234936
2.31743,8.06778,-4.27845,0.232653
2.31259,8.07823,-4.27845,0.230244
2.3078,8.08856,-4.27845,0.227746
2.30307,8.09877,-4.27845,0.225189
2.29839,8.10887,-4.27845,0.222596
2.29376,8.11885,-4.27845,0.219983
2.28919,8.12871,-4.27845,0.217363
2.28468,8.13845,-4.27844,0.214747
2.28022,8.14808,-4.27844,0.21214
2.27581,8.15758,-4.27844,0.209548
2.27146,8.16697,-4.27844,0.206976
2.26717,8.17625,-4.27844,0.204426
2.26292,8.18541,-4.27844,0.2019
2.25873,8.19445,-4.27844,0.1994
2.25459,8.20339,-4.27844,0.196927
2.2505,8.21221,-4.27844,0.194481
2.24646,8.22092,-4.27844,0.192063
2.24248,8.22953,-4.27844,0.189674
2.23854,8.23803,-4.27844,0.187313
2.23465,8.24642,-4.27844,0.18498
2.23081,8.2547,-4.27844,0.182675
2.22702,8.26289,-4.27844,0.180399
2.22327,8.27097,-4.27844,0.17815
2.21957,8.27895,-4.27844,0.17593
2.21592,8.28683,-4.27844,0.173736
2.21231,8.29462,-4.27844,0.17157
2.20875,8.3023,-4.27844,0.16943
2.20523,8.30989,-4.27844,0.167318
2.20176,8.31739,-4.27844,0.165231
2.19833,8.32479,-4.27844,0.16317
2.19494,8.3321,-4.27844,0.161135
2.1916,8.33932,-4.27844,0.159126
2.18829,8.34645,-4.27844,0.157141
2.18503,8.35349,-4.27844,0.155181
2.18181,8.36044,-4.27844,0.153246
2.17863,8.36731,-4.27844,0.151334
2.17549,8.37409,-4.27844,0.149447
2.17238,8.38078,-4.27844,0.147583
2.16932,8.38739,-4.27844,0.145742
2.16629,8.39392,-4.27844,0.143924
2.16331,8.40037,-4.27844,0.142129
2.16036,8.40674,-4.27844,0.140357
2.15744,8.41303,-4.27844,0.138606
2.15456,8.41923,-4.27844,0.136877
2.15172,8.42537,-4.27844,0.13517
2.14892,8.43142,-4.27844,0.133484
2.14614,8.4374,-4.27844,0.131819
2.14341,8.44331,-4.27844,0.130175
2.14071,8.44914,-4.27844,0.128552
2.13804,8.4549,-4.27844,0.126948
2.1354,8.46059,-4.27844,0.125365
2.1328,8.4662,-4.27844,0.123801
2.13023,8.47175,-4.27844,0.122257
2.12769,8.47723,-4.27844,0.120732
2.12518,8.48263,-4.27844,0.119226
2.12271,8.48798,-4.27844,0.117739
2.12026,8.49325,-4.27844,0.116271
2.11785,8.49846,-4.27844,0.114821
2.11547,8.5036,-4.27844,0.113388
2.11311,8.50868,-4.27844,0.111974
2.11079,8.5137,-4.27844,0.110578
2.10849,8.51865,-4.27844,0.109198
2.10623,8.52355,-4.27844,0.107836
2.10399,8.52838,-4.27844,0.106491
2.10178,8.53315,-4.27844,0.105163
2.09959,8.53786,-4.27844,0.103852
2.09744,8.54251,-4.27844,0.102556
2.09531,8.54711,-4.27844,0.101277
2.0932,8.55164,-4.27844,0.100014
2.09113,8.55612,-4.27844,0.0987665
2.08908,8.56055,-4.27844,0.0975346
2.08705,8.56492,-4.27844,0.0963181
2.08505,8.56923,-4.27844,0.0951168
2.08308,8.57349,-4.27844,0.0939304
2.08113,8.5777,-4.27844,0.0927589
2.0792,8.58186,-4.27844,0.0916019
2.0773,8.58596,-4.27844,0.0904594
2.07542,8.59001,-4.27844,0.0893311
2.07357,8.59402,-4.27844,0.088217
2.07174,8.59797,-4.27844,0.0871167
2.06993,8.60187,-4.27844,0.0860301
2.06814,8.60573,-4.27844,0.0849571
2.06638,8.60953,-4.27844,0.0838974
2.06464,8.61329,-4.27844,0.082851
2.06292,8.617,-4.27844,0.0818177
2.06122,8.62067,-4.27844,0.0807972
2.05954,8.62429,-4.27844,0.0797894
2.05788,8.62786,-4.27844,0.0787942
2.05625,8.63139,-4.27844,0.0778115
2.05463,8.63488,-4.27844,0.076841
2.05304,8.63832,-4.27844,0.0758826
2.05146,8.64172,-4.27844,0.0749361
2.04991,8.64508,-4.27844,0.0740015
2.04837,8.64839,-4.27844,0.0730785
2.04685,8.65167,-4.27844,0.072167
2.04536,8.6549,-4.27844,0.0712669
2.04388,8.65809,-4.27844,0.070378
2.04242,8.66124,-4.27844,0.0695002
2.04097,8.66436,-4.27844,0.0686334
2.03955,8.66743,-4.27844,0.0677773
2.03814,8.67047,-4.27844,0.066932
2.03675,8.67347,-4.27844,0.0660971
2.03538,8.67643,-4.27844,0.0652727
2.03402,8.67935,-4.27844,0.0644586
2.03269,8.68224,-4.27844,0.0636547
2.03136,8.68509,-4.27844,0.0628607
2.03006,8.68791,-4.27844,0.0620767
2.02877,8.69069,-4.27844,0.0613024
2.0275,8.69344,-4.27844,0.0605378
2.02624,8.69615,-4.27844,0.0597828
2.025,8.69883,-4.27844,0.0590371
2.02377,8.70147,-4.27844,0.0583008
2.02256,8.70408,-4.27844,0.0575736
2.02137,8.70666,-4.27844,0.0568555
2.02019,8.70921,-4.27844,0.0561464
2.01902,8.71172,-4.27844,0.0554461
2.01787,8.71421,-4.27844,0.0547545
2.01673,8.71666,-4.27844,0.0540716
2.01561,8.71908,-4.27844,0.0533972
2.0145,8.72148,-4.27844,0.0527312
2.01341,8.72384,-4.27844,0.0520735
2.01233,8.72617,-4.27844,0.051424
2.01126,8.72848,-4.27844,0.0507826
2.01021,8.73075,-4.27844,0.0501492
2.00916,8.733,-4.27844,0.0495237
2.00814,8.73522,-4.27844,0.048906
2.00712,8.73741,-4.27844,0.0482961
2.00612,8.73957,-4.27844,0.0476937
2.00513,8.74171,-4.27844,0.0470988
2.00415,8.74382,-4.27844,0.0465114
2.00318,8.7459,-4.27844,0.0459313
2.00223,8.74796,-4.27844,0.0453584
2.00129,8.74999,-4.27844,0.0447926
2.00036,8.752,-4.27844,0.044234
1.99944,8.75398,-4.27844,0.0436822
1.99853,8.75594,-4.27844,0.0431374
1.99764,8.75787,-4.27844,0.0425994
1.99675,8.75978,-4.27844,0.0420681
1.99588,8.76166,-4.27844,0.0415434
1.99502,8.76352,-4.27844,0.0410252
1.99417,8.76536,-4.27844,0.0405135
1.99333,8.76718,-4.27844,0.0400082
1.9925,8.76897,-4.27844,0.0395092
1.99168,8.77074,-4.27844,0.0390164
1.99087,8.77249,-4.27844,0.0385298
1.99007,8.77421,-4.27844,0.0380492
1.98928,8.77592,-4.27844,0.0375746
1.9885,8.7776,-4.27844,0.037106
1.98772,8.77926,-4.27844,0.0366432
1.98696,8.7809,-4.27844,0.0361861
1.98621,8.78252,-4.27844,0.0357348
1.98547,8.78413,-4.27844,0.0352891
1.98474,8.78571,-4.27844,0.034849
1.98401,8.78727,-4.27844,0.0344143
1.9833,8.78881,-4.27844,0.0339851
1.98259,8.79033,-4.27844,0.0335612
1.9819,8.79184,-4.27844,0.0331426
1.98121,8.79332,-4.27844,0.0327292
1.98053,8.79479,-4.27844,0.032321
1.97986,8.79623,-4.27844,0.0319179
1.9792,8.79766,-4.27844,0.0315198
1.97854,8.79908,-4.27844,0.0311266
1.9779,8.80047,-4.27844,0.0307384
1.97726,8.80185,-4.27844,0.030355
1.97663,8.80321,-4.27844,0.0299764
1.97601,8.80455,-4.27844,0.0296025
1.97539,8.80588,-4.27844,0.0292333
1.97478,8.80719,-4.27844,0.0288687
1.97419,8.80848,-4.27844,0.0285086
1.97359,8.80976,-4.27844,0.0281531
1.97301,8.81102,-4.27844,0.0278019
1.97243,8.81226,-4.27844,0.0274551
1.97186,8.81349,-4.27844,0.0271127
1.9713,8.81471,-4.27844,0.0267745
1.97074,8.81591,-4.27844,0.0264406
1.97019,8.81709,-4.27844,0.0261108
1.96965,8.81826,-4.27844,0.0257851
1.96912,8.81942,-4.27844,0.0254635
1.96859,8.82056,-4.27844,0.0251459
1.96807,8.82169,-4.27844,0.0248323
1.96513,8.81437,-1.9529,0.15757
1.95232,8.81548,-3.22757,0.257138
1.94219,8.80233,-2.22707,0.331961
1.92498,8.79339,-2.66264,0.387884
1.91176,8.77645,-2.23355,0.429703
1.89589,8.75973,-2.32971,0.461092
1.88356,8.73887,-2.1049,0.484512
1.87095,8.71718,-2.09748,0.501965
1.86117,8.69336,-1.96036,0.514906
1.85216,8.66874,-1.92143,0.524432
1.84537,8.64305,-1.82913,0.531386
1.83974,8.61683,-1.78252,0.536394
1.83585,8.59011,-1.71528,0.539933
1.83316,8.56313,-1.67034,0.542358
1.83186,8.53596,-1.61859,0.543942
1.83165,8.50872,-1.57856,0.544887
1.83256,8.48147,-1.53737,0.545348
1.83441,8.45426,-1.50294,0.545441
1.83716,8.42713,-1.46951,0.545255
1.8407,8.40012,-1.4404,0.544858
1.84498,8.37325,-1.41298,0.544299
1.84991,8.34651,-1.38858,0.543617
1.85543,8.31994,-1.36595,0.542842
1.86148,8.29352,-1.34559,0.541996
1.86801,8.26727,-1.32686,0.541096
1.87498,8.24118,-1.3099,0.540156
1.88234,8.21524,-1.29438,0.539184
1.89005,8.18946,-1.28028,0.538189
1.89807,8.16383,-1.26739,0.537176
1.90638,8.13834,-1.25567,0.53615
1.91494,8.11299,-1.24498,0.535114
1.92374,8.08778,-1.23524,0.534071
1.93274,8.06269,-1.22636,0.533023
1.94192,8.03773,-1.21828,0.531971
1.95127,8.01288,-1.2109,0.530918
1.96077,7.98815,-1.20418,0.529863
1.97039,7.96353,-1.19806,0.528807
1.98014,7.939,-1.19248,0.527751
1.98999,7.91458,-1.18739,0.526696
1.99994,7.89025,-1.18276,0.525642
2.00996,7.86602,-1.17853,0.524588
2.02006,7.84187,-1.17468,0.523536
2.03023,7.8178,-1.17117,0.522486
2.04045,7.79382,-1.16798,0.521437
2.05072,7.76991,-1.16506,0.520389
2.06103,7.74608,-1.16241,0.519344
2.07138,7.72232,-1.15999,0.5183
2.08176,7.69863,-1.15778,0.517258
2.09217,7.67501,-1.15577,0.516218
2.1026,7.65146,-1.15394,0.51518
2.11304,7.62797,-1.15227,0.514144
2.12351,7.60454,-1.15075,0.51311
2.13398,7.58118,-1.14936,0.512078
2.14446,7.55788,-1.14809,0.511047
2.15495,7.53463,-1.14694,0.510019
2.16544,7.51145,-1.14589,0.508993
2.17593,7.48832,-1.14494,0.507969
2.18643,7.46524,-1.14406,0.506947
2.19691,7.44222,-1.14327,0.505927
