position_error,angular_error
1.98211,2.86578e-07
1.96806,3.38309e-07
1.95404,3.57369e-07
1.94005,3.90083e-07
1.92609,4.22595e-07
1.91215,4.58188e-07
1.89824,4.91763e-07
1.88436,5.24585e-07
1.87051,5.54898e-07
1.85668,5.83288e-07
1.84289,6.09241e-07
1.82912,6.33098e-07
1.81538,6.54791e-07
1.80166,6.74561e-07
1.78798,6.92487e-07
1.77432,7.08757e-07
1.76069,7.23491e-07
1.74708,7.36839e-07
1.73351,7.48923e-07
1.71996,7.59868e-07
1.70644,7.69781e-07
1.69294,7.78768e-07
1.67947,7.86921e-07
1.66603,7.94328e-07
1.65262,8.01066e-07
1.63923,8.0721e-07
1.62588,8.11075e-07
1.61254,8.03118e-07
1.59924,7.87079e-07
1.58596,7.66462e-07
1.57271,7.4326e-07
1.55948,7.19122e-07
1.54628,6.94992e-07
1.53311,6.716e-07
1.51996,6.49351e-07
1.50684,6.4615e-07
1.49375,6.38983e-07
1.48069,6.36598e-07
1.46765,6.32342e-07
1.45463,6.30013e-07
1.44164,6.27247e-07
1.42868,6.25505e-07
1.41575,6.23902e-07
1.40284,6.22983e-07
1.38995,6.22409e-07
1.3771,6.22376e-07
1.36426,6.22748e-07
1.35146,6.23589e-07
1.33868,6.24841e-07
1.32592,6.26519e-07
1.31319,6.28596e-07
1.30049,6.31071e-07
1.28781,6.33927e-07
1.27516,6.3716e-07
1.26253,6.40758e-07
1.24993,6.44718e-07
1.23736,6.49032e-07
1.22481,6.53696e-07
1.21228,6.58706e-07
1.19978,6.6406e-07
1.18731,6.69756e-07
1.17486,6.75793e-07
1.16243,6.82172e-07
1.15003,6.91842e-07
1.13766,7.12532e-07
1.12531,7.36372e-07
1.11298,7.65607e-07
1.10068,7.96653e-07
1.08841,8.29911e-07
1.07615,8.63642e-07
1.06393,8.97715e-07
1.05173,9.31238e-07
1.03955,9.63993e-07
1.0274,9.95514e-07
1.01527,1.02563e-06
1.00316,1.05411e-06
0.991085,1.08085e-06
0.979052,8.09121e-05
0.967089,6.74553e-05
0.955216,0.00012948
0.943444,0.000151899
0.931785,0.000194461
0.920244,0.000212863
0.908827,0.000263189
0.897537,0.000289178
0.886377,0.000314896
0.875346,0.000321895
0.864447,0.000321451
0.853679,0.000308823
0.843042,0.000290065
0.832534,0.000265125
0.822156,0.000237257
0.811906,0.000207312
0.801783,0.000177136
0.791785,0.000147445
0.781912,0.000119176
0.772161,9.27118e-05
0.762531,6.8426e-05
0.753022,4.64185e-05
0.743631,2.67492e-05
0.734357,9.34816e-06
0.725199,-5.88053e-06
0.716154,-1.90857e-05
0.707223,-3.0423e-05
0.698403,-4.00625e-05
0.689693,-4.81685e-05
0.681092,-5.4902e-05
0.672598,-6.04127e-05
0.664209,-6.48404e-05
0.655926,-6.83679e-05
0.647745,-7.09858e-05
0.639667,-7.28863e-05
0.63169,-7.41192e-05
0.623811,-7.47697e-05
0.616032,-7.48969e-05
0.608349,-7.46082e-05
0.600762,-7.39574e-05
0.593269,-7.30143e-05
0.58587,-7.18232e-05
0.578564,-7.04321e-05
0.571348,-6.8876e-05
0.564222,-6.7189e-05
0.557186,-6.53982e-05
0.550236,-6.35285e-05
0.543374,-6.16004e-05
0.536597,-5.96322e-05
0.529905,-5.76394e-05
0.523296,-5.56355e-05
0.51677,-5.36321e-05
0.510325,-5.16561e-05
0.50396,-4.97088e-05
0.497675,-4.78002e-05
0.491468,-4.59312e-05
0.485338,-4.41067e-05
0.479285,-4.23275e-05
0.473307,-4.05959e-05
0.467404,-3.89118e-05
0.461575,-3.72768e-05
0.455818,-3.56912e-05
0.450133,-3.41556e-05
0.444519,-3.26701e-05
0.438975,-3.12347e-05
0.4335,-2.98666e-05
0.428094,-2.85588e-05
0.422754,-2.73128e-05
0.417482,-2.61227e-05
0.412275,-2.49872e-05
0.407133,-2.39024e-05
0.402055,-2.28664e-05
0.397041,-2.18762e-05
0.392089,-2.09299e-05
0.387198,-2.00391e-05
0.382369,-1.92103e-05
0.3776,-1.84354e-05
0.372891,-1.77126e-05
0.36824,-1.70357e-05
0.363647,-1.64019e-05
0.359112,-1.58069e-05
0.354633,-1.52481e-05
0.35021,-1.47221e-05
0.345842,-1.42265e-05
0.341529,-1.37587e-05
0.337269,-1.33167e-05
0.333062,-1.28985e-05
0.328908,-1.25021e-05
0.324806,-1.2126e-05
0.320755,-1.17686e-05
0.316755,-1.14286e-05
0.312804,-1.11046e-05
0.308903,-1.07945e-05
0.30505,-1.04975e-05
0.301245,-1.02126e-05
0.297488,-9.93901e-06
0.293778,-9.67601e-06
0.290114,-9.42298e-06
0.286496,-9.17927e-06
0.282922,-8.94434e-06
0.279394,-8.71766e-06
0.275909,-8.49878e-06
0.272468,-8.28723e-06
0.26907,-8.08264e-06
0.265714,-7.88462e-06
0.2624,-7.69284e-06
0.259127,-7.50698e-06
0.255895,-7.32674e-06
0.252704,-7.15185e-06
0.249552,-6.98207e-06
0.246439,-6.81716e-06
0.243366,-6.65691e-06
0.24033,-6.5011e-06
0.237333,-6.34957e-06
0.234373,-6.20212e-06
0.23145,-6.05859e-06
0.228563,-5.91884e-06
0.225712,-5.78272e-06
0.222897,-5.65009e-06
0.220117,-5.52084e-06
0.217372,-5.39483e-06
0.214661,-5.27222e-06
0.211984,-5.15259e-06
0.20934,-5.03596e-06
0.206729,-4.92212e-06
0.20415,-4.81102e-06
0.201604,-4.70254e-06
0.19909,-4.59664e-06
0.196607,-4.4932e-06
0.194155,-4.39219e-06
0.191733,-4.29351e-06
0.189342,-4.19712e-06
0.18698,-4.10295e-06
0.184648,-4.01094e-06
0.182345,-3.92104e-06
0.180071,-3.83319e-06
0.177825,-3.74734e-06
0.175607,-3.66344e-06
0.173417,-3.58145e-06
0.171254,-3.50131e-06
0.169118,-3.42298e-06
0.167009,-3.34642e-06
0.164926,-3.27159e-06
0.162869,-3.19849e-06
0.160838,-3.12738e-06
0.158832,-3.05793e-06
0.156851,-2.99022e-06
0.154895,-2.92407e-06
0.152963,-2.85949e-06
0.151055,-2.79637e-06
0.149171,-2.73469e-06
0.147311,-2.67437e-06
0.145473,-2.6154e-06
0.143659,-2.55772e-06
0.141867,-2.5013e-06
0.140098,-2.44611e-06
0.13835,-2.3921e-06
0.136625,-2.33904e-06
0.134921,-2.287e-06
0.133238,-2.23592e-06
0.131576,-2.18581e-06
0.129935,-2.13665e-06
0.128315,-2.08845e-06
0.126714,-2.04118e-06
0.125134,-1.99484e-06
0.123573,-1.94943e-06
0.122032,-1.90492e-06
0.12051,-1.86131e-06
0.119007,-1.81858e-06
0.117523,-1.77674e-06
0.116057,-1.73575e-06
0.11461,-1.69562e-06
0.11318,-1.65634e-06
0.111769,-1.61788e-06
0.110375,-1.58024e-06
0.108998,-1.5434e-06
0.107639,-1.50736e-06
0.106296,-1.47209e-06
0.10497,-1.43759e-06
0.103661,-1.40385e-06
0.102368,-1.37084e-06
0.101092,-1.33856e-06
0.0998307,-1.307e-06
7.55858,-3.07891
7.55341,-0.77047
7.5587,-2.04133
7.55075,-1.01507
7.54915,-1.48081
7.53896,-1.01981
7.53034,-1.14596
7.51682,-0.906537
7.50299,-0.916605
7.48636,-0.775244
7.46894,-0.745922
7.44987,-0.653581
7.43004,-0.612819
7.4092,-0.54706
7.38777,-0.506059
7.36571,-0.456216
7.34322,-0.419049
7.32035,-0.379735
7.29718,-0.347509
7.27378,-0.315766
7.25019,-0.288409
7.22645,-0.262441
7.2026,-0.239461
7.17867,-0.218066
7.15468,-0.198867
7.13064,-0.181172
7.10658,-0.165175
7.08251,-0.150511
7.05844,-0.137202
7.03438,-0.125035
7.01032,-0.113971
6.98629,-0.103871
6.96229,-0.0946771
6.93831,-0.08629
6.91436,-0.0786507
6.89045,-0.071685
6.86658,-0.0653384
6.84275,-0.0595526
6.81895,-0.0542801
6.7952,-0.049474
6.77149,-0.045094
6.74783,-0.0411017
6.72421,-0.037463
6.70063,-0.0341465
6.6771,-0.0311238
6.65361,-0.0283687
6.63017,-0.0258576
6.60677,-0.0235688
6.58342,-0.0214827
6.56012,-0.0195813
6.53686,-0.0178482
6.51365,-0.0162686
6.49049,-0.0148288
6.46737,-0.0135165
6.4443,-0.0123204
6.42127,-0.0112301
6.39829,-0.0102364
6.37536,-0.00933061
6.35247,-0.00850502
6.32962,-0.0077525
6.30683,-0.00706659
6.28408,-0.00644138
6.26137,-0.00587151
6.23871,-0.00535208
6.2161,-0.00487861
6.19353,-0.00444704
6.17101,-0.00405367
6.14853,-0.0036951
6.1261,-0.00336827
6.10371,-0.00307035
6.08137,-0.00279879
6.05907,-0.00255126
6.03682,-0.00232563
6.01461,-0.00211996
5.99245,-0.00193249
5.97033,-0.0017616
5.94825,-0.00160583
5.92622,-0.00146384
5.90424,-0.00133441
5.8823,-0.00121643
5.8604,-0.00110888
5.83855,-0.00101085
5.81674,-0.000921482
5.79497,-0.000840022
5.77325,-0.000765765
5.75157,-0.000698076
5.72994,-0.000636372
5.70835,-0.000580124
5.6868,-0.00052885
5.6653,-0.00048211
5.64384,-0.000439503
5.62242,-0.000400662
5.60105,-0.000365256
5.57972,-0.000332979
5.55843,-0.000303556
5.53718,-0.000276734
5.51598,-0.000252283
5.49482,-0.000229994
5.4737,-0.000209674
5.45263,-0.000191151
5.43159,-0.000174265
5.4106,-0.000158871
5.38966,-0.000144837
5.36875,-0.000132044
5.34789,-0.000120381
5.32707,-0.000109749
5.30629,-0.000100056
5.28555,-9.12199e-05
5.26485,-8.31643e-05
5.2442,-7.58205e-05
5.22358,-6.91254e-05
5.20301,-6.30218e-05
5.18248,-5.74574e-05
5.16199,-5.23846e-05
5.14154,-4.77598e-05
5.12114,-4.35435e-05
5.10077,-3.96996e-05
5.08045,-3.61952e-05
5.06016,-3.30003e-05
5.03992,-3.00876e-05
5.01972,-2.74321e-05
4.99956,-2.5011e-05
4.97944,-2.28038e-05
4.95936,-2.07914e-05
4.93932,-1.89567e-05
4.91932,-1.7284e-05
4.89936,-1.5759e-05
4.87944,-1.43686e-05
4.85956,-1.31009e-05
4.83972,-1.19451e-05
4.81992,-1.08914e-05
4.80016,-9.93064e-06
4.78044,-9.05469e-06
4.76076,-9.11592e-06
4.74112,-1.42774e-05
4.72152,-2.11478e-05
4.70196,-3.11377e-05
4.68244,-4.28903e-05
4.66296,-5.67088e-05
4.64351,-7.19733e-05
4.62411,-8.86445e-05
4.60474,-0.000106384
4.58542,-0.000125062
4.56613,-0.000144458
4.54688,-0.00016445
4.52767,-0.000184883
4.5085,-0.000205609
4.48937,-0.000226506
4.47027,-0.000247463
4.45122,-0.000268382
4.4322,-0.000289185
4.41322,-0.00030982
4.39428,-0.000330178
4.37538,-0.000350205
4.35652,-0.00036983
4.33769,-0.000389003
4.3189,-0.000407674
4.30015,-0.000425805
4.28144,-0.000443357
4.26276,-0.0004603
4.24412,-0.000476605
4.22552,-0.000492248
4.20696,-0.000507208
4.18843,-0.000521466
4.16995,-0.000535007
4.15149,-0.000547818
4.13308,-0.000559887
4.1147,-0.000571204
4.09636,-0.000581749
4.07806,-0.000591526
4.05979,-0.000600532
4.04157,-0.000608765
4.02337,-0.000616223
4.00522,-0.000622905
3.9871,-0.000628809
3.96901,-0.000633937
3.95097,-0.00063829
3.93296,-0.000641869
3.91498,-0.000644678
3.89704,-0.000646719
3.87914,-0.000647997
3.86128,-0.00064851
3.84345,-0.000648215
3.82565,-0.000647181
3.80789,-0.000645393
3.79017,-0.000642875
3.77248,-0.000639626
3.75483,-0.000635657
3.73722,-0.000630973
3.71964,-0.000625588
3.70209,-0.0006195
3.68458,-0.000612715
3.66711,-0.000605238
3.64967,-0.000597077
3.63226,-0.000588238
3.61489,-0.000578728
3.59756,-0.000568555
3.58026,-0.000557724
3.56299,-0.000546244
3.54576,-0.00053412
3.52857,-0.000521362
3.51141,-0.000507975
3.49428,-0.000493966
3.47719,-0.00047935
3.46013,-0.000464126
3.44311,-0.000448303
3.42612,-0.000431888
3.40916,-0.000414857
3.39224,-0.000397246
3.37536,-0.000379054
3.3585,-0.0003603
3.34169,-0.00034099
3.3249,-0.000321141
3.30815,-0.000300788
3.29143,-0.000279847
3.27475,-0.000259036
3.2581,-0.000238834
3.24148,-0.000219642
3.2249,-0.000201623
3.20835,-0.000184876
3.19183,-0.000169379
3.17535,-0.000155109
3.1589,-0.000141999
3.14248,-0.000129982
3.1261,-0.000118982
3.10975,-0.000108923
3.09343,-9.97309e-05
3.07714,-9.13358e-05
3.06089,-8.36709e-05
3.04467,-7.66744e-05
3.02848,-7.02891e-05
3.01233,-6.4462e-05
2.99621,-5.91445e-05
2.98012,-5.42923e-05
2.96406,-4.98646e-05
2.94803,-4.5824e-05
2.93204,-4.21367e-05
2.91608,-3.87714e-05
2.90015,-3.56999e-05
2.88426,-3.28963e-05
2.86839,-3.03371e-05
2.85256,-2.80007e-05
2.83676,-2.58674e-05
2.82099,-2.39195e-05
2.80525,-2.21405e-05
2.78955,-2.05157e-05
2.77387,-1.90315e-05
2.75823,-1.76699e-05
2.74262,-1.64196e-05
2.72704,-1.52739e-05
2.71149,-1.42236e-05
2.69597,-1.32616e-05
2.68049,-1.23801e-05
2.66503,-1.15728e-05
2.64961,-1.08372e-05
2.63422,-1.01617e-05
2.61886,-9.54543e-06
2.60353,-8.98034e-06
2.58823,-8.46268e-06
2.57296,-7.98779e-06
2.55772,-7.55229e-06
2.54251,-7.15257e-06
2.52734,-6.78568e-06
2.51219,-6.44871e-06
2.49707,-6.13912e-06
2.48199,-5.85454e-06
2.46693,-5.59284e-06
2.45191,-5.35205e-06
2.43691,-5.13038e-06
2.42195,-4.9262e-06
2.40702,-4.73801e-06
2.39211,-4.56446e-06
2.37724,-4.4043e-06
2.36239,-4.2564e-06
2.34758,-4.11972e-06
2.33279,-3.99331e-06
2.31804,-3.86504e-06
2.30331,-3.74033e-06
2.28862,-3.62255e-06
2.27395,-3.51222e-06
2.25932,-3.40963e-06
2.24471,-3.31435e-06
2.23013,-3.22599e-06
2.21558,-3.14401e-06
2.20106,-3.06786e-06
2.18657,-2.99647e-06
2.17211,-2.93051e-06
2.15768,-2.86897e-06
2.14328,-2.81185e-06
2.12891,-2.75734e-06
2.11456,-2.6791e-06
2.10025,-2.60131e-06
2.08596,-2.44936e-06
2.0717,-2.33465e-06
2.05747,-2.20399e-06
2.04327,-2.09286e-06
2.0291,-1.98087e-06
2.01496,-1.88043e-06
2.00084,-1.78382e-06
1.98675,-1.69542e-06
1.97269,-1.61198e-06
1.95866,-1.53484e-06
1.94466,-1.46262e-06
1.93069,-1.39559e-06
1.91674,-1.33305e-06
1.90282,-1.30464e-06
1.88894,-1.30707e-06
1.87507,-1.33868e-06
1.86124,-1.36619e-06
1.84743,-1.41497e-06
1.83366,-1.46372e-06
1.81991,-1.51038e-06
1.80618,-1.55232e-06
1.79249,-1.59039e-06
1.77882,-1.62428e-06
1.76518,-1.65461e-06
1.75157,-1.69906e-06
1.73798,-1.7355e-06
1.72442,-1.77141e-06
1.71089,-1.81184e-06
1.69739,-1.84796e-06
1.68391,-1.8884e-06
1.67046,-1.92503e-06
1.65704,-1.95778e-06
1.64365,-1.98776e-06
1.63028,-2.01216e-06
1.61694,-2.0295e-06
1.60362,-2.04359e-06
1.59033,-2.05382e-06
1.57707,-2.00597e-06
1.56384,-1.93615e-06
1.55063,-1.87377e-06
1.53745,-1.81978e-06
1.5243,-1.78073e-06
1.51117,-1.74665e-06
1.49807,-1.71864e-06
1.48499,-1.69899e-06
1.47194,-1.68763e-06
1.45892,-1.67865e-06
1.44592,-1.67259e-06
1.43295,-1.66542e-06
1.42001,-1.65874e-06
1.40709,-1.65297e-06
1.3942,-1.64813e-06
1.38133,-1.64772e-06
1.36849,-1.65647e-06
1.35568,-1.66313e-06
1.34289,-1.67183e-06
1.33013,-1.67922e-06
1.31739,-1.68709e-06
1.30468,-1.69428e-06
1.29199,-1.70151e-06
1.27933,-1.70837e-06
1.2667,-1.71514e-06
1.25409,-1.72169e-06
1.2415,-1.72988e-06
1.22894,-1.74822e-06
1.21641,-1.76266e-06
1.2039,-1.77902e-06
1.19142,-1.79299e-06
1.17896,-1.80704e-06
1.16653,-1.8197e-06
1.15412,-1.83196e-06
1.14173,-1.84331e-06
1.12938,-1.85417e-06
1.11704,-1.86437e-06
1.10473,-1.87411e-06
1.09245,-1.88336e-06
1.08019,-1.89219e-06
1.06796,-1.90063e-06
1.05575,-1.90874e-06
1.04356,-1.91652e-06
1.0314,-1.92404e-06
1.01927,-1.93129e-06
1.00715,-1.9423e-06
0.995066,-1.96675e-06
0.983016,2.03282e-05
0.971028,8.60653e-05
0.959124,0.000155509
0.947319,0.000233535
0.935622,0.000304163
0.924043,0.000368042
0.912586,0.000419592
0.901255,0.000459375
0.890053,0.000486451
0.878981,0.000501937
0.86804,0.0005066
0.85723,0.000501943
0.84655,0.000489304
0.836001,0.00047028
0.825581,0.000446097
0.815289,0.000418159
0.805124,0.000387567
0.795086,0.000355377
0.785171,0.000322434
0.77538,0.000289474
0.76571,0.000257071
0.756161,0.000225694
0.746731,0.000195687
0.737418,0.000167403
0.728221,0.000140825
0.719138,0.000116174
0.710169,9.34275e-05
0.701312,7.26326e-05
0.692565,5.37292e-05
0.683927,3.66739e-05
0.675397,2.13765e-05
0.666974,7.74966e-06
0.658655,-4.41268e-06
0.65044,-1.51436e-05
0.642328,-2.45573e-05
0.634316,-3.273e-05
0.626405,-3.97986e-05
0.618592,-4.58191e-05
0.610877,-5.08987e-05
0.603258,-5.51113e-05
0.595734,-5.8548e-05
0.588304,-6.12827e-05
0.580966,-6.33929e-05
0.57372,-6.49456e-05
0.566565,-6.60075e-05
0.559498,-6.664e-05
0.55252,-6.68975e-05
0.545629,-6.68293e-05
0.538823,-6.64789e-05
0.532103,-6.58857e-05
0.525466,-6.50844e-05
0.518913,-6.41064e-05
0.512441,-6.29773e-05
0.506049,-6.17237e-05
0.499738,-6.03913e-05
0.493505,-5.89768e-05
0.487349,-5.75027e-05
0.481271,-5.59749e-05
0.475268,-5.44089e-05
0.469341,-5.2813e-05
0.463487,-5.11989e-05
0.457706,-4.95743e-05
0.451997,-4.7948e-05
0.44636,-4.6326e-05
0.440793,-4.47634e-05
0.435295,-4.3245e-05
0.429866,-4.1762e-05
0.424504,-4.03095e-05
0.419209,-3.88851e-05
0.413981,-3.74879e-05
0.408818,-3.61184e-05
0.403719,-3.47771e-05
0.398683,-3.34653e-05
0.393711,-3.21838e-05
0.3888,-3.09338e-05
0.383951,-2.97161e-05
0.379162,-2.85315e-05
0.374433,-2.73805e-05
0.369763,-2.62635e-05
0.365151,-2.51806e-05
0.360597,-2.4132e-05
0.356099,-2.31176e-05
0.351658,-2.21403e-05
0.347271,-2.12023e-05
0.34294,-2.03031e-05
0.338663,-1.9442e-05
0.334439,-1.86175e-05
0.330268,-1.78285e-05
0.326148,-1.70733e-05
0.32208,-1.63506e-05
0.318063,-1.56589e-05
0.314096,-1.4997e-05
0.310179,-1.43634e-05
0.30631,-1.37569e-05
0.302489,-1.31759e-05
0.298717,-1.26194e-05
0.294991,-1.20862e-05
0.291312,-1.15777e-05
0.287678,-1.10976e-05
0.28409,-1.06437e-05
0.280547,-1.0216e-05
0.277048,-9.8122e-06
0.273592,-9.43119e-06
0.27018,-9.07114e-06
0.26681,-8.73082e-06
0.263482,-8.40873e-06
0.260196,-8.10371e-06
0.256951,-7.81455e-06
0.253746,-7.54019e-06
0.250581,-7.27962e-06
0.247455,-7.03195e-06
0.244369,-6.79632e-06
0.241321,-6.57194e-06
0.238311,-6.3581e-06
0.235339,-6.15413e-06
0.232404,-5.9594e-06
0.229505,-5.77336e-06
0.226643,-5.59546e-06
0.223816,-5.42523e-06
0.221024,-5.26219e-06
0.218267,-5.10595e-06
0.215545,-4.95609e-06
0.212857,-4.81227e-06
0.210202,-4.67414e-06
0.20758,-4.5414e-06
0.204991,-4.41347e-06
0.202434,-4.29011e-06
0.199909,-4.17099e-06
0.197416,-4.05594e-06
0.194954,-3.94473e-06
0.192522,-3.8372e-06
0.190121,-3.73318e-06
0.18775,-3.63252e-06
0.185408,-3.53507e-06
0.183095,-3.44071e-06
0.180812,-3.34929e-06
0.178557,-3.26072e-06
0.17633,-3.17486e-06
0.17413,-3.09161e-06
0.171958,-3.01088e-06
0.169814,-2.93257e-06
0.167696,-2.85659e-06
0.165604,-2.78285e-06
0.163539,-2.71127e-06
0.161499,-2.64177e-06
0.159484,-2.57428e-06
0.157495,-2.50873e-06
0.155531,-2.44506e-06
0.153591,-2.38319e-06
0.151675,-2.32306e-06
0.149784,-2.26463e-06
0.147915,-2.20783e-06
0.146071,-2.15261e-06
0.144249,-2.09891e-06
0.14245,-2.0467e-06
0.140673,-1.99592e-06
0.138918,-1.94653e-06
0.137186,-1.89848e-06
0.135475,-1.85174e-06
0.133785,-1.80626e-06
0.132116,-1.76201e-06
0.130468,-1.71891e-06
0.128841,-1.67684e-06
0.127234,-1.63579e-06
0.125647,-1.59571e-06
0.12408,-1.55657e-06
0.122533,-1.51837e-06
0.121004,-1.48107e-06
0.119495,-1.44466e-06
0.118005,-1.40912e-06
0.116533,-1.37444e-06
0.115079,-1.34059e-06
0.113644,-1.30756e-06
0.112227,-1.27534e-06
0.110827,-1.2439e-06
0.109445,-1.21323e-06
0.108079,-1.18331e-06
0.106731,-1.15413e-06
0.1054,-1.12566e-06
0.104086,-1.0979e-06
0.102787,-1.07083e-06
0.101505,-1.04443e-06
0.100239,-1.01869e-06
0.0989891,-9.93586e-07
7.55932,-3.09742
7.55419,-0.776287
7.55923,-2.01888
7.55142,-1.02486
7.54907,-1.43744
7.53875,-1.01104
7.52961,-1.11771
7.51595,-0.897254
7.50179,-0.897296
7.48501,-0.765512
7.46738,-0.73187
7.44818,-0.644204
7.42821,-0.602015
7.40727,-0.53871
7.38574,-0.497464
7.36361,-0.449035
7.34106,-0.412075
7.31813,-0.373664
7.29493,-0.341789
7.27149,-0.310677
7.24787,-0.28369
7.22411,-0.258194
7.20024,-0.235555
7.1763,-0.21453
7.15229,-0.195628
7.12825,-0.178231
7.10419,-0.162488
7.08011,-0.148066
7.05604,-0.134971
7.03197,-0.123004
7.00792,-0.112119
6.98389,-0.102184
6.95989,-0.0931382
6.93591,-0.0848879
6.91197,-0.0773725
6.88806,-0.0705202
6.86419,-0.0642766
6.84036,-0.0585849
6.81657,-0.0533981
6.79282,-0.0486701
6.76912,-0.0443613
6.74545,-0.0404338
6.72184,-0.0368543
6.69826,-0.0335917
6.67474,-0.0306181
6.65125,-0.0279078
6.62782,-0.0254375
6.60443,-0.0231859
6.58108,-0.0211337
6.55778,-0.0192631
6.53453,-0.0175582
6.51132,-0.0160043
6.48816,-0.0145879
6.46505,-0.0132969
6.44198,-0.0121202
6.41896,-0.0110477
6.39598,-0.0100701
6.37306,-0.00917905
6.35017,-0.00836687
6.32733,-0.00762657
6.30454,-0.00695181
6.2818,-0.00633676
6.25909,-0.00577615
6.23644,-0.00526515
6.21383,-0.00479938
6.19127,-0.00437482
6.16875,-0.00398782
6.14627,-0.00363161
6.12385,-0.00329996
6.10146,-0.00299582
6.07913,-0.00271575
6.05683,-0.00245887
6.03459,-0.00222286
6.01238,-0.00200622
5.99022,-0.00180718
5.96811,-0.00162429
5.94604,-0.00145613
5.92402,-0.00130145
5.90204,-0.00115908
5.8801,-0.00102798
5.85821,-0.000907177
5.83636,-0.000795808
5.81455,-0.000693077
5.79279,-0.00059826
5.77108,-0.000510697
5.74941,-0.000429788
5.72778,-0.000354995
5.70619,-0.000285818
5.68465,-0.000221802
5.66315,-0.000162536
5.6417,-0.000107644
5.62028,-5.67838e-05
5.59891,-9.65543e-06
5.57759,3.40753e-05
5.55631,7.46618e-05
5.53507,0.000112277
5.51387,0.000147145
5.49271,0.000179735
5.4716,0.000209903
5.45053,0.000237861
5.4295,0.00026374
5.40852,0.000287672
5.38758,0.000309733
5.36667,0.000330111
5.34582,0.000348894
5.325,0.000366195
5.30422,0.000382096
5.28349,0.000396693
5.2628,0.000410086
5.24215,0.000422311
5.22154,0.000433433
5.20098,0.0004435
5.18045,0.000452565
5.15997,0.000460623
5.13952,0.000467776
5.11912,0.00047405
5.09876,0.000479496
5.07844,0.000484145
5.05816,0.000488033
5.03792,0.000491187
5.01773,0.000493636
4.99757,0.000495406
4.97745,0.000496516
4.95738,0.000496986
4.93734,0.000496836
4.91735,0.000496087
4.89739,0.000494765
4.87748,0.000492884
4.8576,0.000490463
4.83777,0.000487516
4.81797,0.000484058
4.79822,0.000480101
4.7785,0.000475656
4.75883,0.000470735
4.73919,0.000465349
4.71959,0.000459508
4.70004,0.000453223
4.68052,0.000446501
4.66104,0.000439353
4.6416,0.000431787
4.6222,0.000423811
4.60284,0.000415433
4.58352,0.00040666
4.56423,0.0003975
4.54499,0.00038796
4.52578,0.000378047
4.50662,0.000367767
4.48749,0.000357126
4.4684,0.000346131
4.44934,0.000334789
4.43033,0.000323104
4.41136,0.000311048
4.39242,0.000298634
4.37352,0.000285872
4.35466,0.000272782
4.33583,0.000259367
4.31705,0.000245646
4.2983,0.000231614
4.27959,0.000217297
4.26092,0.000202904
4.24229,0.000188748
4.22369,0.000175023
4.20513,0.00016188
4.18661,0.000149413
4.16812,0.000137702
4.14967,0.000126741
4.13126,0.000116537
4.11289,0.000107058
4.09455,9.82813e-05
4.07625,9.01788e-05
4.05799,8.27121e-05
4.03976,7.58436e-05
4.02157,6.95332e-05
4.00342,6.37421e-05
3.9853,5.84321e-05
3.96722,5.3567e-05
3.94918,4.91119e-05
3.93117,4.50343e-05
3.9132,4.13036e-05
3.89527,3.78913e-05
3.87737,3.47607e-05
3.85951,3.18852e-05
3.84168,2.92553e-05
3.82389,2.68433e-05
3.80613,2.46362e-05
3.78841,2.26144e-05
3.77073,2.07638e-05
3.75308,1.90691e-05
3.73547,1.75176e-05
3.71789,1.60967e-05
3.70035,1.47955e-05
3.68284,1.36037e-05
3.66537,1.25118e-05
3.64794,1.1578e-05
3.63053,1.07529e-05
3.61317,1.00227e-05
3.59584,9.36621e-06
3.57854,8.77505e-06
3.56128,8.23883e-06
3.54405,7.75196e-06
3.52686,7.30843e-06
3.5097,6.90413e-06
3.49258,6.54906e-06
3.47549,6.22671e-06
3.45844,5.93594e-06
3.44142,5.67021e-06
3.42443,5.42806e-06
3.40748,5.19684e-06
3.39056,4.98765e-06
3.37368,4.79922e-06
3.35683,4.62728e-06
3.34002,4.47051e-06
3.32323,4.32672e-06
3.30649,4.19482e-06
3.28977,4.07345e-06
3.27309,3.96169e-06
3.25644,3.8586e-06
3.23983,3.76341e-06
3.22325,3.67539e-06
3.2067,3.59392e-06
3.19019,3.5157e-06
3.17371,3.41915e-06
3.15726,3.32145e-06
3.14085,3.21647e-06
3.12447,3.11107e-06
3.10812,3.00384e-06
3.09181,2.89772e-06
3.07553,2.79261e-06
3.05928,2.68903e-06
3.04306,2.56192e-06
3.02688,2.43796e-06
3.01072,2.30939e-06
2.9946,2.18591e-06
2.97852,2.06496e-06
2.96246,1.94989e-06
2.94644,1.83973e-06
2.93045,1.73549e-06
2.9145,1.63667e-06
2.89857,1.54344e-06
2.88268,1.45542e-06
2.86682,1.3725e-06
2.85099,1.29435e-06
2.83519,1.22076e-06
2.81942,1.15146e-06
2.80369,1.08621e-06
2.78799,1.02476e-06
2.77232,9.6689e-07
2.75668,9.12383e-07
2.74107,8.61036e-07
2.72549,8.12658e-07
2.70995,7.67069e-07
2.69443,7.24101e-07
2.67895,6.83596e-07
2.6635,6.45407e-07
2.64808,6.09398e-07
2.63269,5.75438e-07
2.61733,5.43409e-07
2.602,5.19694e-07
2.58671,5.10093e-07
2.57144,5.03543e-07
2.55621,5.0179e-07
2.541,5.00669e-07
2.52583,5.00725e-07
