position_error,angular_error
0.944091,0.000288496
0.932425,0.000295084
0.920878,0.000383605
0.909454,0.000415782
0.898157,0.000462934
0.88699,0.000478104
0.875953,0.000489038
0.865047,0.000481034
0.854272,0.000466064
0.843628,0.00044054
0.833114,0.000410277
0.822729,0.000374875
0.812471,0.000337906
0.802341,0.000299705
0.792337,0.00026209
0.782456,0.000225514
0.772698,0.000190849
0.763062,0.000158358
0.753546,0.000128385
0.744148,0.000100994
0.734868,7.62393e-05
0.725703,5.40478e-05
0.716652,3.44081e-05
0.707714,1.7096e-05
0.698888,1.9653e-06
0.690171,-1.1185e-05
0.681564,-2.25205e-05
0.673063,-3.22212e-05
0.664669,-4.04456e-05
0.656379,-4.73501e-05
0.648193,-5.3075e-05
0.640109,-5.7752e-05
0.632126,-6.14997e-05
0.624242,-6.44272e-05
0.616456,-6.66321e-05
0.608768,-6.82058e-05
0.601175,-6.92045e-05
0.593677,-6.96497e-05
0.586273,-6.97055e-05
0.578961,-6.93475e-05
0.57174,-6.8704e-05
0.56461,-6.7764e-05
0.557568,-6.65935e-05
0.550614,-6.52378e-05
0.543747,-6.37388e-05
0.536965,-6.21274e-05
0.530268,-6.04313e-05
0.523654,-5.86717e-05
0.517123,-5.68676e-05
0.510674,-5.5034e-05
0.504304,-5.31842e-05
0.498015,-5.13291e-05
0.491803,-4.9478e-05
0.485669,-4.76425e-05
0.479612,-4.58376e-05
0.47363,-4.40652e-05
0.467723,-4.23309e-05
0.46189,-4.06359e-05
0.456129,-3.8983e-05
0.45044,-3.73729e-05
0.444822,-3.58072e-05
0.439274,-3.42865e-05
0.433795,-3.28114e-05
0.428385,-3.13822e-05
0.423042,-2.99981e-05
0.417766,-2.86593e-05
0.412555,-2.73654e-05
0.40741,-2.61162e-05
0.402328,-2.49113e-05
0.39731,-2.37645e-05
0.392355,-2.2667e-05
0.387461,-2.16215e-05
0.382629,-2.06224e-05
0.377856,-1.96697e-05
0.373144,-1.87597e-05
0.36849,-1.78913e-05
0.363894,-1.7062e-05
0.359355,-1.62705e-05
0.354873,-1.55152e-05
0.350447,-1.47955e-05
0.346076,-1.41081e-05
0.34176,-1.34709e-05
0.337497,-1.28706e-05
0.333288,-1.23112e-05
0.329131,-1.17853e-05
0.325026,-1.12931e-05
0.320972,-1.08301e-05
0.316969,-1.03955e-05
0.313015,-9.98637e-06
0.309111,-9.6013e-06
0.305256,-9.2382e-06
0.301449,-8.89572e-06
0.297689,-8.57221e-06
0.293976,-8.26644e-06
0.290309,-7.97708e-06
0.286689,-7.70258e-06
0.283113,-7.4415e-06
0.279582,-7.1931e-06
0.276095,-6.95643e-06
0.272651,-6.7308e-06
0.269251,-6.51545e-06
0.265892,-6.30976e-06
0.262576,-6.11312e-06
0.259301,-5.92498e-06
0.256067,-5.74481e-06
0.252873,-5.57215e-06
0.249719,-5.40654e-06
0.246605,-5.24759e-06
0.243529,-5.0949e-06
0.240492,-4.94813e-06
0.237492,-4.80695e-06
0.23453,-4.67105e-06
0.231605,-4.54016e-06
0.228716,-4.41401e-06
0.225864,-4.29236e-06
0.223047,-4.17497e-06
0.220265,-4.06165e-06
0.217517,-3.95217e-06
0.214804,-3.84638e-06
0.212125,-3.74408e-06
0.20948,-3.64511e-06
0.206867,-3.54934e-06
0.204287,-3.45661e-06
0.201739,-3.36678e-06
0.199223,-3.27975e-06
0.196738,-3.19538e-06
0.194284,-3.11357e-06
0.191861,-3.03421e-06
0.189468,-2.95721e-06
0.187105,-2.88247e-06
0.184771,-2.8099e-06
0.182467,-2.73943e-06
0.180191,-2.67098e-06
0.177943,-2.60446e-06
0.175724,-2.53982e-06
0.173532,-2.47697e-06
0.171368,-2.41588e-06
0.169231,-2.35646e-06
0.16712,-2.29866e-06
0.165036,-2.24244e-06
0.162977,-2.18773e-06
0.160944,-2.13449e-06
0.158937,-2.08267e-06
0.156955,-2.03223e-06
0.154997,-1.98312e-06
0.153064,-1.9353e-06
0.151155,-1.88874e-06
0.14927,-1.84339e-06
0.147408,-1.79921e-06
0.145569,-1.75618e-06
0.143754,-1.71426e-06
0.141961,-1.67341e-06
0.14019,-1.63361e-06
0.138442,-1.59482e-06
0.136715,-1.55702e-06
0.13501,-1.52018e-06
0.133326,-1.48421e-06
0.131663,-1.44898e-06
0.130021,-1.41453e-06
0.128399,-1.38082e-06
0.126798,-1.34785e-06
0.125216,-1.3156e-06
0.123655,-1.28408e-06
0.122112,-1.25326e-06
0.120589,-1.22314e-06
0.119085,-1.19369e-06
0.1176,-1.16492e-06
0.116133,-1.13681e-06
0.114685,-1.10934e-06
0.113254,-1.08251e-06
0.111842,-1.0563e-06
0.110447,-1.0307e-06
0.109069,-1.0057e-06
0.107709,-9.81281e-07
0.106366,-9.57439e-07
0.105039,-9.3416e-07
0.103729,-9.11432e-07
0.102435,-8.89242e-07
0.101158,-8.6758e-07
0.099896,-8.46433e-07
8.19912,3.06418
8.19369,0.766727
8.19913,2.03151
8.19182,1.09063
8.19038,1.4938
8.18073,1.0798
8.17213,1.16869
8.15878,0.953095
8.14474,0.942089
8.12788,0.81127
8.11,0.770611
8.09039,0.682023
8.06988,0.635115
8.04828,0.570123
8.026,0.525504
8.00302,0.475215
7.97956,0.435671
7.95566,0.3955
7.93143,0.3616
7.90693,0.328909
7.88221,0.30029
7.85733,0.273424
7.83231,0.249448
7.8072,0.227253
7.78201,0.207245
7.75678,0.18886
7.73151,0.172198
7.70622,0.156945
7.68093,0.143084
7.65564,0.130422
7.63036,0.118897
7.6051,0.10838
7.57987,0.0988017
7.55466,0.090065
7.52949,0.0821045
7.50435,0.0748459
7.47925,0.0682307
7.45419,0.0621996
7.42917,0.0567025
7.4042,0.051691
7.37926,0.0471228
7.35438,0.0429583
7.32954,0.039162
7.30475,0.0357011
7.28,0.032546
7.2553,0.0296695
7.23065,0.0270471
7.20605,0.024656
7.1815,0.022476
7.15699,0.0204881
7.13253,0.0186755
7.10812,0.0170226
7.08376,0.0155151
7.05945,0.0141409
7.03519,0.0128886
7.01097,0.0117471
6.98681,0.0107068
6.96269,0.00975865
6.93862,0.00889451
6.9146,0.00810689
6.89062,0.00738905
6.8667,0.00673478
6.84282,0.00613847
6.81899,0.00559497
6.79521,0.00509961
6.77147,0.00464812
6.74779,0.00423662
6.72415,0.00386155
6.70056,0.00351971
6.67702,0.00320813
6.65352,0.00292415
6.63007,0.00266531
6.60667,0.00242939
6.58331,0.00221497
6.56001,0.00201978
6.53675,0.00184233
6.51353,0.00168087
6.49037,0.00153408
6.46725,0.00140057
6.44417,0.0012792
6.42114,0.00116885
6.39816,0.00106855
6.37523,0.000977377
6.35234,0.000894528
6.3295,0.000819246
6.3067,0.000750853
6.28395,0.000688726
6.26125,0.000632299
6.23859,0.000581057
6.21597,0.00053453
6.19341,0.00049229
6.17088,0.000453949
6.14841,0.000419149
6.12597,0.000387569
6.10359,0.000358913
6.08125,0.000332912
6.05895,0.000309322
6.0367,0.000287921
6.01449,0.000268505
5.99233,0.000250888
5.97021,0.000234904
5.94814,0.000220397
5.92611,0.000207229
5.90412,0.000195272
5.88218,0.00018441
5.86029,0.000174538
5.83843,0.000165559
5.81663,0.000157385
5.79486,0.000149938
5.77314,0.000143144
5.75146,0.000136937
5.72983,0.000131257
5.70824,0.00012605
5.68669,0.000121266
5.66519,0.000116859
5.64373,0.000112788
5.62232,0.000109016
5.60094,0.0001101
5.57961,0.000112729
5.55832,0.000118515
5.53708,0.000125874
5.51588,0.00013538
5.49472,0.000146223
5.4736,0.000158548
5.45253,0.000171906
5.4315,0.000186272
5.41051,0.000201371
5.38956,0.00021712
5.36866,0.000233335
5.34779,0.000249921
5.32697,0.000266745
5.30619,0.000283717
5.28546,0.000300736
5.26476,0.000317724
5.24411,0.000334602
5.22349,0.000351305
5.20292,0.00036777
5.18239,0.000383944
5.16191,0.000399777
5.14146,0.000415224
5.12105,0.000430248
5.10069,0.000444812
5.08037,0.000458886
5.06008,0.000472443
5.03984,0.000485457
5.01964,0.000497908
4.99948,0.000509777
4.97936,0.000521047
4.95928,0.000531706
4.93924,0.00054174
4.91924,0.000551139
4.89928,0.00055996
4.87937,0.00056855
4.85949,0.000576638
4.83965,0.000584365
4.81985,0.000591604
4.80009,0.000598409
4.78037,0.000604718
4.7607,0.00061055
4.74106,0.000615873
4.72146,0.000620691
4.7019,0.000624987
4.68237,0.000628761
4.66289,0.000632003
4.64345,0.000634711
4.62405,0.000636881
4.60468,0.000638511
4.58535,0.000639598
4.56607,0.000640144
4.54682,0.000640146
4.52761,0.000639605
4.50844,0.000638523
4.48931,0.000636901
4.47021,0.000634741
4.45116,0.000632045
4.43214,0.000628816
4.41316,0.000625057
4.39422,0.000620771
4.37532,0.000615962
4.35646,0.000610633
4.33763,0.000604789
4.31884,0.000598434
4.30009,0.000591572
4.28138,0.000584207
4.2627,0.000576345
4.24406,0.00056799
4.22546,0.000559147
4.2069,0.00054982
4.18837,0.000540015
4.16989,0.000529737
4.15143,0.000518991
4.13302,0.000507782
4.11464,0.000496115
4.0963,0.000483995
4.078,0.000471428
4.05973,0.000458419
4.0415,0.000444973
4.02331,0.000431095
4.00516,0.000416791
3.98704,0.000402065
3.96895,0.000386923
3.9509,0.00037137
3.93289,0.000355412
3.91492,0.000339053
3.89698,0.000322299
3.87908,0.000305154
3.86121,0.000287624
3.84338,0.000269714
3.82559,0.000251428
3.80783,0.000232773
3.79011,0.000213752
3.77242,0.000194371
3.75477,0.000177675
3.73715,0.0001618
3.71957,0.000147751
3.70203,0.000134653
3.68452,0.000122895
3.66704,0.000112047
3.6496,0.000102235
3.6322,9.32317e-05
3.61483,8.50558e-05
3.59749,7.75751e-05
3.58019,7.07676e-05
3.56293,6.45483e-05
3.5457,5.88824e-05
3.5285,5.37101e-05
3.51134,4.89953e-05
3.49422,4.46929e-05
3.47712,4.07699e-05
3.46007,3.71907e-05
3.44304,3.39265e-05
3.42606,3.09488e-05
3.4091,2.82329e-05
3.39218,2.57553e-05
3.37529,2.34955e-05
3.35844,2.14341e-05
3.34162,1.95538e-05
3.32484,1.78385e-05
3.30809,1.62739e-05
3.29137,1.48466e-05
3.27469,1.35446e-05
3.25804,1.23569e-05
3.24142,1.12735e-05
3.22484,1.02852e-05
3.20829,9.38354e-06
3.19177,8.56104e-06
3.17529,7.8107e-06
3.15884,7.1262e-06
3.14242,6.50175e-06
3.12604,5.93207e-06
3.10968,5.41236e-06
3.09337,4.93823e-06
3.07708,4.50567e-06
3.06083,4.11105e-06
3.04461,3.75102e-06
3.02842,3.42256e-06
3.01227,3.12288e-06
2.99614,2.84948e-06
2.98006,2.60004e-06
2.964,2.37245e-06
2.94797,2.16481e-06
2.93198,1.97535e-06
2.91602,1.8025e-06
2.90009,1.64479e-06
2.8842,1.50088e-06
2.86833,1.36959e-06
2.8525,1.24978e-06
2.8367,1.14047e-06
2.82093,1.04073e-06
2.80519,9.49714e-07
2.78949,8.66666e-07
2.77381,7.90886e-07
2.75817,7.21737e-07
2.74256,6.58638e-07
2.72698,6.01059e-07
2.71143,5.48515e-07
2.69592,5.00567e-07
2.68043,4.5681e-07
2.66498,4.1688e-07
2.64955,3.8044e-07
2.63416,3.47185e-07
2.6188,3.16836e-07
2.60347,2.89138e-07
2.58817,2.63859e-07
2.5729,2.40787e-07
2.55766,2.19728e-07
2.54246,2.00507e-07
2.52728,1.82963e-07
2.51213,1.66948e-07
2.49702,1.52329e-07
2.48193,1.38983e-07
2.46688,1.26801e-07
2.45185,1.15672e-07
2.43686,1.05513e-07
2.42189,9.62426e-08
2.40696,8.77802e-08
2.39206,8.00565e-08
2.37718,7.30057e-08
2.36234,6.65698e-08
2.34752,6.06946e-08
2.33274,5.53329e-08
2.31798,5.04369e-08
2.30326,4.59678e-08
2.28856,4.1887e-08
2.2739,3.81613e-08
2.25926,3.47591e-08
2.24465,3.16523e-08
2.23008,2.88149e-08
2.21553,2.62232e-08
2.20101,2.38554e-08
2.18652,2.16923e-08
2.17206,1.97156e-08
2.15763,1.79089e-08
2.14323,1.62572e-08
2.12885,1.47468e-08
2.11451,1.3365e-08
2.10019,1.21004e-08
2.08591,1.09424e-08
2.07165,9.88153e-09
2.05742,8.90889e-09
2.04322,8.01641e-09
2.02905,7.19667e-09
2.0149,6.44284e-09
2.00079,5.74845e-09
1.9867,5.10776e-09
1.97264,4.51562e-09
1.95861,3.95025e-09
1.94461,3.43066e-09
1.93064,2.95924e-09
1.91669,2.52757e-09
1.90277,2.13423e-09
1.88888,1.77475e-09
1.87502,1.44733e-09
1.86119,1.14841e-09
1.84738,8.76001e-10
1.8336,6.27467e-10
1.81985,4.00938e-10
1.80613,1.94353e-10
1.79244,6.04494e-12
1.77877,-1.65815e-10
1.76513,-3.22383e-10
1.75151,-4.65179e-10
1.73793,-5.95284e-10
1.72437,-7.13989e-10
1.71084,-8.2304e-10
1.69734,-9.21919e-10
1.68386,-1.01242e-09
1.67041,-1.09468e-09
1.65699,-1.16981e-09
1.6436,-1.23818e-09
1.63023,-1.29971e-09
1.61689,-1.35581e-09
1.60357,-1.40697e-09
1.59028,-1.45362e-09
1.57702,-1.49617e-09
1.56379,-1.53498e-09
1.55058,-1.57037e-09
1.5374,-1.60266e-09
1.52425,-1.63212e-09
1.51112,-1.65901e-09
1.49802,-1.68354e-09
1.48494,-1.70594e-09
1.47189,-1.7264e-09
1.45887,-1.74509e-09
1.44587,-1.76217e-09
1.4329,-1.77779e-09
1.41996,-1.79214e-09
1.40704,-1.80533e-09
1.39415,-1.81745e-09
1.38128,-1.8286e-09
1.36844,-1.83889e-09
1.35563,-1.84837e-09
1.34284,-1.85714e-09
1.33008,-1.86526e-09
1.31734,-1.87279e-09
1.30463,-1.87979e-09
1.29194,-1.88631e-09
1.27928,-1.89239e-09
1.26665,-1.8981e-09
1.25404,-1.90345e-09
1.24145,-1.87535e-09
1.2289,-1.86574e-09
1.21636,-1.84151e-09
1.20385,-1.82522e-09
1.19137,-1.80245e-09
1.17891,-1.78321e-09
1.16648,-1.76124e-09
1.15407,-1.7414e-09
1.14169,-1.7204e-09
1.12933,-1.70061e-09
1.117,-1.68062e-09
1.10469,-1.66151e-09
1.0924,-1.64267e-09
1.08015,-1.6246e-09
1.06791,-1.60703e-09
1.0557,-1.59018e-09
1.04352,-1.57394e-09
1.03136,-1.5584e-09
1.01922,-1.54352e-09
1.00711,-1.52933e-09
0.995021,-1.51579e-09
0.98297,-6.34322e-09
0.970983,-1.81955e-07
0.95908,-8.92152e-07
0.947276,-1.82999e-06
0.93558,-2.82514e-06
0.924002,-3.68162e-06
0.912547,-4.36183e-06
0.901217,-4.82608e-06
0.890016,-5.10416e-06
0.878946,-5.21428e-06
0.868006,-5.19612e-06
0.857197,-5.06464e-06
0.846519,-4.84358e-06
0.835971,-4.58409e-06
0.825552,-4.29219e-06
0.815261,-3.99137e-06
0.805097,-3.68612e-06
0.795059,-3.3877e-06
0.785145,-3.09863e-06
0.775354,-2.82389e-06
0.765685,-2.56438e-06
0.756136,-2.3219e-06
0.746705,-2.09634e-06
0.737393,-1.8879e-06
0.728196,-1.69592e-06
0.719114,-1.5199e-06
0.710145,-1.35895e-06
0.701288,-1.21228e-06
0.692541,-1.07896e-06
0.683904,-9.58088e-07
0.675374,-8.48756e-07
0.66695,-7.50099e-07
0.658631,-6.61267e-07
0.650417,-5.81267e-07
0.642304,-5.09663e-07
0.634293,-4.45592e-07
0.626382,-3.88467e-07
0.618569,-3.37597e-07
0.610854,-2.92443e-07
0.603235,-2.5243e-07
0.595711,-2.17076e-07
0.588281,-1.85907e-07
0.580944,-1.58478e-07
0.573698,-1.34344e-07
0.566542,-1.13208e-07
0.559476,-9.47272e-08
0.552498,-7.8637e-08
0.545607,-6.46656e-08
0.538802,-5.25859e-08
0.532082,-4.21791e-08
0.525445,-3.32562e-08
0.518892,-2.56403e-08
0.51242,-1.91762e-08
0.506028,-1.37217e-08
0.499717,-9.15092e-09
0.493484,-5.35002e-09
0.487329,-2.21815e-09
0.481251,3.35038e-10
0.475248,2.38949e-09
0.469321,4.01626e-09
0.463467,5.27798e-09
0.457687,6.23734e-09
0.451978,6.96758e-09
0.446341,7.47976e-09
0.440774,7.82356e-09
0.435276,8.01616e-09
0.429847,8.09004e-09
0.424486,8.06074e-09
0.419191,7.94534e-09
0.413963,7.77217e-09
0.4088,7.5463e-09
0.403701,7.28486e-09
0.398666,6.99402e-09
0.393693,6.68458e-09
0.388783,6.36196e-09
0.383934,6.03311e-09
0.379145,5.70216e-09
0.374416,5.37357e-09
0.369746,5.05023e-09
0.365135,4.7401e-09
0.36058,4.44365e-09
0.356083,4.16087e-09
0.351642,3.89181e-09
0.347256,3.63633e-09
0.342925,3.39425e-09
0.338648,3.16527e-09
0.334424,2.94906e-09
0.330253,2.74525e-09
0.326134,2.55343e-09
0.322066,2.37313e-09
0.318049,2.2039e-09
0.314082,2.04498e-09
0.310164,1.89616e-09
0.306296,1.75684e-09
0.302476,1.62978e-09
0.298703,1.51218e-09
0.294977,1.40444e-09
0.291298,1.30498e-09
0.287665,1.21363e-09
0.284077,1.12938e-09
0.280534,1.05188e-09
0.277035,9.80431e-10
0.27358,9.14635e-10
0.270167,8.53957e-10
0.266798,7.98035e-10
0.26347,7.46445e-10
0.260184,6.98861e-10
0.256939,6.5494e-10
0.253734,6.14397e-10
0.250569,5.76953e-10
0.247444,5.42361e-10
0.244358,5.1039e-10
0.24131,4.80831e-10
0.2383,4.53489e-10
0.235328,4.28188e-10
0.232393,4.04765e-10
0.229494,3.83071e-10
0.226632,3.62969e-10
0.223805,3.44333e-10
0.221014,3.27048e-10
0.218257,3.11009e-10
0.215535,2.96116e-10
0.212847,2.82283e-10
0.210192,2.69425e-10
0.20757,2.57468e-10
0.204981,2.462e-10
0.202425,2.3563e-10
0.1999,2.25668e-10
0.197407,2.16296e-10
0.194944,2.07459e-10
0.192513,1.99127e-10
0.190112,1.91259e-10
0.187741,1.83827e-10
0.185399,1.76797e-10
0.183087,1.70149e-10
0.180803,1.63851e-10
0.178548,1.57884e-10
0.176321,1.52223e-10
0.174122,1.46851e-10
0.17195,1.41747e-10
0.169805,1.36896e-10
0.167688,1.32279e-10
0.165596,1.27883e-10
0.163531,1.23697e-10
0.161491,1.19704e-10
0.159477,1.15897e-10
0.157488,1.12259e-10
0.155523,1.08787e-10
0.153584,1.05462e-10
0.151668,1.02286e-10
0.149776,9.92451e-11
0.147908,9.63318e-11
0.146063,9.35438e-11
0.144242,9.08646e-11
0.142443,8.83014e-11
0.140666,8.5834e-11
0.138912,8.34683e-11
0.137179,8.11937e-11
0.135468,7.90084e-11
0.133778,7.69087e-11
0.13211,7.48872e-11
0.130462,7.29368e-11
0.128835,7.10667e-11
0.127228,6.92588e-11
0.125641,6.75167e-11
0.124074,6.58389e-11
0.122526,6.42215e-11
0.120998,6.2657e-11
0.119489,6.11515e-11
0.117999,5.9694e-11
0.116527,5.82929e-11
0.115074,5.6934e-11
0.113638,5.562e-11
0.112221,5.43561e-11
0.110821,5.31264e-11
0.109439,5.19451e-11
0.108074,5.07887e-11
0.106726,4.96865e-11
0.105395,4.86104e-11
0.10408,4.75469e-11
0.102782,4.64819e-11
0.1015,4.54383e-11
0.100234,4.43925e-11
0.0989841,4.33653e-11
8.19982,3.09757
8.19444,0.775035
8.20012,2.05363
8.19231,1.05392
8.19094,1.4979
8.18105,1.06601
8.17238,1.16483
8.15886,0.943885
8.14472,0.937101
8.12773,0.803557
8.10975,0.765273
8.09005,0.675578
8.06945,0.629913
8.04778,0.564525
8.02543,0.520671
8.0024,0.470341
7.97889,0.431339
7.95495,0.391277
7.93069,0.357763
7.90616,0.32525
7.88141,0.296927
7.85651,0.270257
7.83147,0.246522
7.80635,0.224518
7.78115,0.204713
7.7559,0.186501
7.73062,0.170013
7.70533,0.154915
7.68003,0.141203
7.65474,0.128676
7.62946,0.11728
7.60419,0.106881
7.57896,0.0974123
7.55375,0.0887775
7.52857,0.080912
7.50344,0.0737412
7.47834,0.0672077
7.45328,0.0612521
7.42826,0.0558252
7.40328,0.0508788
7.37835,0.0463711
7.35347,0.0422627
7.32863,0.0385185
7.30384,0.035106
7.27909,0.031996
7.2544,0.0291616
7.22975,0.0265784
7.20515,0.024224
7.18059,0.0220783
7.15609,0.0201226
7.13163,0.0183403
7.10723,0.0167159
7.08287,0.0152354
7.05856,0.013886
7.03429,0.0126562
7.01008,0.0115354
6.98592,0.0105138
6.9618,0.00958277
6.93773,0.00873419
6.91371,0.00796077
6.88974,0.00725587
6.86582,0.0066134
6.84194,0.00602783
6.81811,0.00549413
6.79433,0.0050077
6.7706,0.00456434
6.74692,0.00416026
6.72328,0.00379196
6.69969,0.00345627
6.67615,0.00315031
6.65266,0.00287144
6.62921,0.00261727
6.60581,0.00238561
6.58246,0.00217445
6.55915,0.00198199
6.53589,0.00180658
6.51268,0.00164669
6.48951,0.00150096
6.46639,0.00136813
6.44332,0.00124706
6.4203,0.0011367
6.39732,0.00103612
6.37438,0.000944436
6.3515,0.00086087
6.32865,0.000784701
6.30586,0.000715274
6.28311,0.000651991
6.26041,0.00059431
6.23775,0.000541733
6.21514,0.000493809
6.19257,0.000450335
6.17005,0.000411829
6.14757,0.00037728
6.12514,0.000346736
6.10276,0.000319664
6.08042,0.000295827
6.05812,0.000274888
6.03587,0.000256573
6.01366,0.00024061
5.9915,0.000226702
5.96939,0.0002146
5.94732,0.000204117
5.92529,0.000195061
5.9033,0.000187269
5.88137,0.000180586
5.85947,0.000174878
5.83762,0.00017002
5.81581,0.000165901
5.79405,0.000162423
5.77233,0.000159496
5.75066,0.000157043
5.72903,0.000154994
5.70744,0.000153287
5.6859,0.000151867
5.66439,0.000150742
5.64294,0.00014994
5.62152,0.000149358
5.60015,0.00014897
5.57882,0.000148725
5.55754,0.000148594
5.53629,0.00014853
5.51509,0.000148443
5.49394,0.000148251
5.47282,0.000148053
5.45175,0.00014784
5.43072,0.000147612
5.40973,0.000147351
5.38879,0.000147054
5.36788,0.000146631
5.34702,0.000146099
5.3262,0.00014213
5.30543,0.0001381
5.28469,0.000131739
5.264,0.000124798
5.24335,0.000116425
5.22274,0.000107345
5.20217,9.7414e-05
5.18164,8.69618e-05
5.16115,7.60465e-05
5.14071,6.48439e-05
5.1203,5.34614e-05
5.09994,4.20233e-05
5.07962,3.06275e-05
5.05934,1.93683e-05
5.0391,8.3361e-06
5.0189,-2.40173e-06
4.99874,-1.27643e-05
4.97862,-2.26881e-05
4.95854,-3.21316e-05
4.9385,-4.10311e-05
4.91851,-4.93413e-05
4.89855,-5.69999e-05
4.87863,-6.39826e-05
4.85876,-7.02756e-05
4.83892,-7.58485e-05
4.81912,-7.80084e-05
4.79936,-7.90734e-05
4.77965,-7.76159e-05
4.75997,-7.47273e-05
4.74033,-6.98068e-05
4.72073,-6.3244e-05
4.70117,-5.50922e-05
4.68165,-4.54406e-05
4.66217,-3.44591e-05
4.64273,-2.22091e-05
4.62333,-9.02685e-06
4.60397,4.92862e-06
4.58464,1.93029e-05
4.56536,3.39706e-05
4.54611,4.88069e-05
4.5269,6.37069e-05
4.50773,7.85713e-05
4.4886,9.33149e-05
4.46951,0.000107858
4.45045,0.000122139
4.43144,0.000136095
4.41246,0.000149672
4.39352,0.000162824
4.37462,0.000175473
4.35576,0.000187624
4.33693,0.000199252
4.31815,0.000210349
4.2994,0.000220903
4.28069,0.000230908
4.26201,0.000240357
4.24338,0.000249246
4.22478,0.000257573
4.20622,0.000265335
4.18769,0.000272532
4.1692,0.000279166
4.15075,0.000285239
4.13234,0.000290752
4.11397,0.00029571
4.09563,0.000300116
4.07733,0.000303975
4.05906,0.000307293
4.04083,0.000310073
4.02264,0.000312148
4.00449,0.000313632
3.98637,0.000314516
3.96829,0.000314848
3.95024,0.000314641
3.93223,0.000313919
3.91426,0.000312697
3.89632,0.000310955
3.87842,0.00030873
3.86056,0.00030604
3.84273,0.000302899
3.82493,0.000299315
3.80718,0.000295302
3.78946,0.000290866
3.77177,0.000286015
3.75412,0.000280756
3.73651,0.000275086
3.71893,0.000269006
3.70138,0.00026255
3.68387,0.000255668
3.6664,0.000248388
3.64896,0.000240719
3.63156,0.000232682
3.61419,0.000224388
3.59686,0.000215883
3.57956,0.000207277
3.5623,0.000198624
3.54507,0.000189994
3.52787,0.000181434
3.51071,0.000172987
3.49359,0.000164666
3.4765,0.000156521
3.45944,0.00014857
3.44242,0.00014084
3.42543,0.000133347
3.40848,0.000126105
3.39156,0.000119124
3.37467,0.000112409
3.35782,0.000105965
3.34101,9.97915e-05
3.32422,9.38888e-05
3.30747,8.8254e-05
3.29076,8.28829e-05
3.27407,7.77702e-05
3.25743,7.29097e-05
3.24081,6.82944e-05
3.22423,6.39165e-05
3.20768,5.97681e-05
3.19116,5.58407e-05
3.17468,5.21256e-05
3.15823,4.86142e-05
3.14182,4.52977e-05
3.12543,4.21706e-05
3.10908,3.92057e-05
3.09277,3.6399e-05
3.07648,3.37432e-05
3.06023,3.1233e-05
3.04401,2.88618e-05
3.02783,2.66237e-05
3.01167,2.45123e-05
2.99555,2.25176e-05
2.97947,2.06362e-05
2.96341,1.88617e-05
2.94739,1.719e-05
2.93139,1.56191e-05
2.91543,1.41415e-05
2.89951,1.27528e-05
2.88361,1.14474e-05
2.86775,1.02196e-05
2.85192,9.0636e-06
2.83612,7.97456e-06
2.82035,6.94779e-06
2.80462,6.06925e-06
2.78891,5.27108e-06
2.77324,4.56985e-06
2.7576,3.93798e-06
2.74199,3.37468e-06
2.72641,2.86642e-06
2.71086,2.4086e-06
2.69535,1.99329e-06
2.67986,1.61585e-06
2.66441,1.27109e-06
2.64899,9.55199e-07
2.6336,6.64546e-07
2.61824,3.96226e-07
2.60291,1.4763e-07
2.58761,-8.34086e-08
2.57234,-2.98786e-07
2.5571,-5.00108e-07
2.5419,-6.88762e-07
2.52672,-8.6594e-07
2.51158,-1.03267e-06
2.49646,-1.18984e-06
2.48138,-1.28317e-06
2.46632,1.50162e-07
2.4513,1.31726e-06
2.43631,3.58737e-06
2.42134,5.84903e-06
2.40641,8.76311e-06
2.39151,1.18217e-05
2.37664,1.52467e-05
2.36179,1.8879e-05
2.34698,2.27369e-05
2.3322,2.6759e-05
2.31744,3.09258e-05
2.30272,3.51938e-05
2.28802,3.95244e-05
2.27336,4.39071e-05
2.25873,4.83162e-05
2.24412,5.27374e-05
2.22954,5.71498e-05
2.215,6.1538e-05
2.20048,6.58855e-05
2.18599,7.01786e-05
2.17153,7.44035e-05
2.1571,7.8556e-05
2.1427,8.26195e-05
2.12833,8.65856e-05
2.11398,9.0443e-05
2.09967,9.41703e-05
2.08538,9.77564e-05
2.07113,0.000101205
2.0569,0.00010451
2.0427,0.00010767
2.02853,0.000110681
2.01439,0.000113541
2.00027,0.000116242
1.98619,0.00011877
1.97213,0.000121136
1.9581,0.000123335
1.9441,0.000125371
1.93013,0.000127241
1.91618,0.000128946
1.90227,0.000130487
1.88838,0.000131861
1.87452,0.000133071
1.86069,0.000134115
1.84688,0.000134993
1.8331,0.000135705
1.81935,0.000136253
1.80563,0.000136635
1.79194,0.000136854
1.77827,0.000136909
1.76463,0.0001368
1.75102,0.000136502
1.73744,0.000136038
1.72388,0.000135402
1.71035,0.000134604
1.69685,0.000133642
1.68337,0.000132523
1.66993,0.000131247
1.65651,0.000129817
1.64311,0.000128236
1.62974,0.000126505
1.6164,0.000124625
1.60309,0.000122602
1.58981,0.000120428
1.57655,0.00011812
1.56331,0.000115643
1.55011,0.000113026
1.53693,0.000110274
1.52377,0.000107374
1.51065,0.000104345
1.49755,0.000101194
1.48447,9.79434e-05
1.47142,9.46043e-05
1.4584,9.12161e-05
1.44541,8.77964e-05
1.43244,8.43705e-05
1.41949,8.09548e-05
1.40658,7.75665e-05
