x,y,theta,v
5.01283,1.31608,5.18617,0.203189
5.0174,1.30715,5.18617,0.200675
5.02192,1.29834,5.18617,0.198188
5.02639,1.28963,5.18617,0.195729
5.0308,1.28103,5.18618,0.193297
5.03515,1.27254,5.18618,0.190893
5.03946,1.26415,5.18618,0.188517
5.0437,1.25586,5.18618,0.18617
5.0479,1.24768,5.18618,0.183851
5.05204,1.23961,5.18618,0.18156
5.05613,1.23163,5.18618,0.179297
5.06017,1.22375,5.18618,0.177062
5.06416,1.21597,5.18618,0.174855
5.0681,1.20829,5.18618,0.172675
5.07199,1.2007,5.18618,0.170522
5.07583,1.19321,5.18618,0.168395
5.07962,1.18581,5.18618,0.166295
5.08337,1.1785,5.18619,0.164221
5.08707,1.17129,5.18619,0.162173
5.09072,1.16416,5.18619,0.160151
5.09433,1.15713,5.18619,0.158153
5.09789,1.15018,5.18619,0.156181
5.10141,1.14332,5.18619,0.154233
5.10489,1.13654,5.18619,0.152309
5.10832,1.12985,5.18619,0.15041
5.11171,1.12324,5.18619,0.148534
5.11505,1.11671,5.18619,0.146681
5.11836,1.11027,5.18619,0.144852
5.12162,1.1039,5.18619,0.143045
5.12484,1.09762,5.18619,0.141261
5.12803,1.09141,5.18619,0.139499
5.13117,1.08528,5.18619,0.137759
5.13427,1.07923,5.18619,0.136041
5.13734,1.07325,5.18619,0.134344
5.14036,1.06735,5.18619,0.132668
5.14335,1.06152,5.18619,0.131014
5.1463,1.05576,5.18619,0.12938
5.14922,1.05008,5.18619,0.127766
5.1521,1.04447,5.18619,0.126172
5.15494,1.03892,5.18619,0.124599
5.15775,1.03345,5.18619,0.123045
5.16052,1.02804,5.18619,0.12151
5.16326,1.0227,5.18619,0.119994
5.16596,1.01743,5.18619,0.118498
5.16863,1.01222,5.18619,0.11702
5.17127,1.00708,5.18619,0.11556
5.17387,1.00201,5.18619,0.114119
5.17644,0.996992,5.18619,0.112696
5.17898,0.99204,5.18619,0.11129
5.18149,0.98715,5.18619,0.109902
5.18396,0.982322,5.18619,0.108531
5.18641,0.977553,5.18619,0.107177
5.18882,0.972844,5.18619,0.105841
5.19121,0.968194,5.18619,0.104521
5.19356,0.963601,5.18619,0.103217
5.19589,0.959066,5.18619,0.10193
5.19818,0.954588,5.18619,0.100658
5.20045,0.950165,5.18619,0.0994027
5.20269,0.945798,5.18619,0.0981629
5.2049,0.941485,5.18619,0.0969386
5.20709,0.937226,5.18619,0.0957295
5.20924,0.933019,5.18619,0.0945355
5.21137,0.928866,5.18619,0.0933564
5.21348,0.924764,5.18619,0.092192
5.21555,0.920713,5.18619,0.0910421
5.2176,0.916713,5.18619,0.0899066
5.21963,0.912763,5.18619,0.0887852
5.22163,0.908862,5.18619,0.0876779
5.2236,0.90501,5.18619,0.0865843
5.22555,0.901206,5.18619,0.0855044
5.22748,0.897449,5.18619,0.0844379
5.22938,0.893739,5.18619,0.0833847
5.23126,0.890075,5.18619,0.0823447
5.23312,0.886457,5.18619,0.0813177
5.23495,0.882884,5.18619,0.0803034
5.23676,0.879356,5.18619,0.0793018
5.23855,0.875872,5.18619,0.0783127
5.24031,0.872431,5.18619,0.077336
5.24205,0.869033,5.18619,0.0763714
5.24377,0.865677,5.18619,0.0754188
5.24547,0.862364,5.18619,0.0744782
5.24715,0.859091,5.18619,0.0735492
5.24881,0.85586,5.18619,0.0726319
5.25044,0.852669,5.18619,0.071726
5.25206,0.849517,5.18619,0.0708314
5.25365,0.846405,5.18619,0.0699479
5.25523,0.843332,5.18619,0.0690755
5.25679,0.840297,5.18619,0.0682139
5.25832,0.8373,5.18619,0.0673631
5.25984,0.83434,5.18619,0.0665229
5.26134,0.831417,5.18619,0.0656932
5.26282,0.828531,5.18619,0.0648739
5.26428,0.82568,5.18619,0.0640647
5.26572,0.822865,5.18619,0.0632657
5.26715,0.820086,5.18619,0.0624766
5.26856,0.817341,5.18619,0.0616973
5.26995,0.81463,5.18619,0.0609278
5.27132,0.811953,5.18619,0.0601679
5.27268,0.809309,5.18619,0.0594174
5.27401,0.806699,5.18619,0.0586763
5.27534,0.804121,5.18619,0.0579445
5.27664,0.801575,5.18619,0.0572218
5.27793,0.799061,5.18619,0.0565081
5.2792,0.796578,5.18619,0.0558033
5.28046,0.794126,5.18619,0.0551073
5.2817,0.791705,5.18619,0.0544199
5.28293,0.789314,5.18619,0.0537412
5.28414,0.786952,5.18619,0.0530709
5.28533,0.784621,5.18619,0.0524089
5.28652,0.782318,5.18619,0.0517553
5.28768,0.780044,5.18619,0.0511097
5.28883,0.777798,5.18619,0.0504723
5.28997,0.775581,5.18619,0.0498428
5.29109,0.773391,5.18619,0.0492211
5.2922,0.771228,5.18619,0.0486072
5.2933,0.769092,5.18619,0.0480009
5.29438,0.766983,5.18619,0.0474022
5.29545,0.764901,5.18619,0.046811
5.2965,0.762844,5.18619,0.0462271
5.29754,0.760813,5.18619,0.0456506
5.29857,0.758807,5.18619,0.0450812
5.29959,0.756826,5.18619,0.0445189
5.30059,0.75487,5.18619,0.0439636
5.30158,0.752939,5.18619,0.0434153
5.30256,0.751031,5.18619,0.0428738
5.30352,0.749147,5.18619,0.0423391
5.30448,0.747287,5.18619,0.041811
5.30542,0.74545,5.18619,0.0412895
5.30635,0.743636,5.18619,0.0407745
5.30727,0.741844,5.18619,0.0402659
5.30818,0.740075,5.18619,0.0397637
5.30907,0.738328,5.18619,0.0392678
5.30996,0.736603,5.18619,0.038778
5.31083,0.734899,5.18619,0.0382943
5.31169,0.733217,5.18619,0.0378167
5.31254,0.731555,5.18619,0.037345
5.31339,0.729914,5.18619,0.0368792
5.31422,0.728294,5.18619,0.0364193
5.31504,0.726694,5.18619,0.035965
5.31585,0.725113,5.18619,0.0355164
5.31665,0.723553,5.18619,0.0350735
5.31744,0.722012,5.18619,0.034636
5.31822,0.72049,5.18619,0.034204
5.31899,0.718987,5.18619,0.0337774
5.31975,0.717503,5.18619,0.0333561
5.3205,0.716038,5.18619,0.0329401
5.32124,0.71459,5.18619,0.0325292
5.32198,0.713161,5.18619,0.0321235
5.3227,0.71175,5.18619,0.0317228
5.32341,0.710356,5.18619,0.0313272
5.32412,0.708979,5.18619,0.0309364
5.32482,0.70762,5.18619,0.0305506
5.32551,0.706278,5.18619,0.0301695
5.32618,0.704952,5.18619,0.0297932
5.32686,0.703643,5.18619,0.0294216
5.32752,0.702351,5.18619,0.0290547
5.32817,0.701074,5.18619,0.0286923
5.32882,0.699813,5.18619,0.0283344
5.32946,0.698568,5.18619,0.027981
5.33009,0.697339,5.18619,0.027632
5.33071,0.696125,5.18619,0.0272874
5.33133,0.694926,5.18619,0.026947
5.33193,0.693742,5.18619,0.0266109
5.33253,0.692573,5.18619,0.026279
5.33312,0.691418,5.18619,0.0259513
5.33371,0.690278,5.18619,0.0256276
5.33429,0.689152,5.18619,0.0253079
5.33486,0.68804,5.18619,0.0249923
5.33542,0.686942,5.18619,0.0246806
5.32863,0.689124,2.83086,0.142697
5.32223,0.679498,4.12578,0.231159
5.30736,0.680216,3.09336,0.297709
5.29145,0.673252,3.55406,0.347401
5.27224,0.674068,3.09916,0.384511
5.25167,0.672628,3.21147,0.412398
5.2303,0.676165,2.97758,0.433184
5.20818,0.679891,2.97472,0.448697
5.18625,0.686849,2.83439,0.460195
5.1642,0.69478,2.79634,0.468663
5.1427,0.704864,2.70291,0.474843
5.12151,0.716047,2.65609,0.479295
5.10098,0.728723,2.58832,0.482439
5.08097,0.742378,2.5429,0.484595
5.06163,0.7571,2.49076,0.486001
5.04288,0.77262,2.45024,0.486841
5.02477,0.788919,2.40869,0.487249
5.00724,0.805842,2.37383,0.487331
4.9903,0.823342,2.34006,0.487164
4.97389,0.84132,2.31057,0.486808
4.958,0.859728,2.28282,0.486309
4.9426,0.878499,2.25809,0.485701
4.92764,0.897592,2.23517,0.485009
4.91311,0.916959,2.21452,0.484254
4.89897,0.936565,2.19553,0.483451
4.8852,0.956378,2.17833,0.482612
4.87176,0.976369,2.16257,0.481744
4.85864,0.996514,2.14825,0.480856
4.8458,1.01679,2.13516,0.479952
4.83323,1.03718,2.12325,0.479036
4.82091,1.05766,2.11238,0.478111
4.80881,1.07823,2.10247,0.47718
4.79693,1.09886,2.09343,0.476244
4.78524,1.11955,2.08519,0.475305
4.77372,1.14029,2.07768,0.474364
4.76237,1.16106,2.07083,0.473422
4.75118,1.18186,2.06458,0.472479
4.74012,1.20269,2.05888,0.471537
4.72919,1.22353,2.05368,0.470594
4.71839,1.24437,2.04894,0.469653
4.7077,1.26523,2.04461,0.468712
4.69711,1.28608,2.04066,0.467772
4.68661,1.30693,2.03706,0.466834
4.67621,1.32778,2.03378,0.465897
4.66589,1.34861,2.03078,0.464961
4.65564,1.36942,2.02804,0.464027
4.64547,1.39023,2.02554,0.463095
4.63537,1.41101,2.02326,0.462164
4.62533,1.43177,2.02119,0.461235
4.61535,1.45251,2.01929,0.460308
4.60543,1.47323,2.01757,0.459382
4.59556,1.49391,2.016,0.458458
4.58574,1.51457,2.01456,0.457536
4.57596,1.53521,2.01326,0.456616
4.56623,1.55581,2.01206,0.455697
4.55654,1.57638,2.01098,0.454781
4.54689,1.59692,2.00999,0.453866
4.53728,1.61743,2.00909,0.452952
4.5277,1.6379,2.00826,0.452041
4.51816,1.65834,2.00751,0.451132
4.50866,1.67874,2.00683,0.450224
4.49918,1.69911,2.00621,0.449318
4.48973,1.71945,2.00564,0.448414
4.48032,1.73975,2.00512,0.447512
4.47093,1.76001,2.00465,0.446611
4.46157,1.78023,2.00422,0.445713
4.45224,1.80042,2.00383,0.444816
4.44293,1.82057,2.00347,0.443921
4.43365,1.84069,2.00315,0.443028
4.42439,1.86076,2.00285,0.442136
4.41516,1.8808,2.00258,0.441247
4.40595,1.9008,2.00233,0.440359
4.39677,1.92076,2.00211,0.439473
4.3876,1.94068,2.0019,0.438588
4.37846,1.96057,2.00171,0.437706
4.36934,1.98041,2.00154,0.436825
4.36024,2.00022,2.00139,0.435946
4.35117,2.01999,2.00125,0.435069
4.34211,2.03972,2.00112,0.434194
4.33307,2.05941,2.001,0.43332
4.32406,2.07906,2.00089,0.432448
4.31506,2.09868,2.00079,0.431578
4.30609,2.11826,2.0007,0.430709
4.29713,2.13779,2.00062,0.429843
4.28819,2.15729,2.00055,0.428978
4.27928,2.17675,2.00048,0.428115
4.27038,2.19617,2.00042,0.427253
4.2615,2.21555,2.00036,0.426394
4.25264,2.2349,2.00031,0.425536
4.2438,2.2542,2.00027,0.424679
4.23497,2.27347,2.00022,0.423825
4.22617,2.2927,2.00018,0.422972
4.21738,2.31189,2.00015,0.422121
4.20861,2.33104,2.00013,0.421271
4.19987,2.35016,2.00011,0.420423
4.19113,2.36923,2.00009,0.419577
4.18242,2.38827,2.00007,0.418732
4.17372,2.40727,2.00006,0.417889
4.16504,2.42623,2.00006,0.417048
4.15638,2.44515,2.00005,0.416209
4.14774,2.46403,2.00005,0.415371
4.13911,2.48288,2.00005,0.414535
4.1305,2.50169,2.00005,0.4137
4.12191,2.52046,2.00005,0.412867
4.11334,2.53919,2.00005,0.412036
4.10478,2.55789,2.00006,0.411207
4.09624,2.57654,2.00006,0.410379
4.08772,2.59516,2.00007,0.409553
4.07921,2.61375,2.00007,0.408729
4.07072,2.63229,2.00008,0.407907
4.06225,2.6508,2.00008,0.407086
4.0538,2.66927,2.00009,0.406267
4.04536,2.6877,2.0001,0.405449
4.03694,2.7061,2.0001,0.404633
4.02853,2.72446,2.00011,0.403819
4.02014,2.74278,2.00011,0.403006
4.01177,2.76106,2.00012,0.402195
4.00342,2.77931,2.00012,0.401386
3.99508,2.79752,2.00013,0.400579
3.98676,2.8157,2.00013,0.399773
3.97846,2.83383,2.00014,0.398968
3.97017,2.85194,2.00014,0.398166
3.9619,2.87,2.00014,0.397364
3.95365,2.88803,2.00014,0.396565
3.94541,2.90602,2.00014,0.395767
3.93719,2.92398,2.00014,0.394971
3.92898,2.9419,2.00015,0.394176
3.9208,2.95978,2.00015,0.393382
3.91262,2.97763,2.00015,0.39259
3.90447,2.99544,2.00015,0.3918
3.89633,3.01322,2.00015,0.391011
3.88821,3.03096,2.00015,0.390223
3.8801,3.04866,2.00015,0.389437
3.87201,3.06633,2.00014,0.388653
3.86394,3.08396,2.00014,0.38787
3.85588,3.10156,2.00013,0.387089
3.84784,3.11912,2.00012,0.386309
3.83982,3.13665,2.00012,0.385531
3.83181,3.15414,2.00011,0.384755
3.82382,3.1716,2.0001,0.38398
3.81585,3.18902,2.00008,0.383206
3.80789,3.20641,2.00007,0.382435
3.79994,3.22376,2.00006,0.381665
3.79202,3.24108,2.00005,0.380896
3.78411,3.25836,2.00003,0.380129
3.77621,3.27561,2.00002,0.379364
3.76834,3.29282,2,0.3786
3.76047,3.31,1.99999,0.377838
3.75263,3.32714,1.99997,0.377078
3.7448,3.34425,1.99995,0.376319
3.73699,3.36133,1.99993,0.375561
3.72919,3.37837,1.99992,0.374806
3.72141,3.39538,1.9999,0.374051
3.71364,3.41235,1.99989,0.373299
3.70589,3.42929,1.99987,0.372547
3.69816,3.44619,1.99986,0.371798
3.69044,3.46306,1.99985,0.37105
3.68274,3.4799,1.99984,0.370303
3.67505,3.4967,1.99984,0.369558
3.66738,3.51347,1.99983,0.368814
3.65973,3.53021,1.99982,0.368072
3.65209,3.54691,1.99982,0.367332
3.64446,3.56358,1.99982,0.366593
3.63685,3.58021,1.99981,0.365855
3.62926,3.59682,1.99981,0.365119
3.62168,3.61338,1.99981,0.364385
3.61411,3.62992,1.99981,0.363652
3.60657,3.64642,1.99981,0.362921
3.59903,3.66289,1.99981,0.362191
3.59152,3.67932,1.99981,0.361462
3.58401,3.69573,1.99981,0.360735
3.57653,3.7121,1.99981,0.36001
3.56905,3.72843,1.99981,0.359285
3.56159,3.74474,1.99981,0.358563
3.55415,3.76101,1.99982,0.357842
3.54672,3.77724,1.99982,0.357122
3.53931,3.79345,1.99982,0.356404
3.53191,3.80962,1.99983,0.355687
3.52453,3.82576,1.99983,0.354972
3.51716,3.84187,1.99984,0.354258
3.50981,3.85794,1.99984,0.353546
3.50247,3.87399,1.99985,0.352835
3.49514,3.89,1.99985,0.352125
3.48783,3.90598,1.99986,0.351417
3.48054,3.92192,1.99986,0.35071
3.47326,3.93784,1.99987,0.350005
3.46599,3.95372,1.99988,0.349301
3.45874,3.96957,1.99988,0.348599
3.4515,3.98539,1.99989,0.347898
3.44428,4.00117,1.9999,0.347198
3.43707,4.01693,1.9999,0.3465
3.42988,4.03265,1.99991,0.345803
3.4227,4.04834,1.99991,0.345108
3.41553,4.064,1.99992,0.344414
3.40838,4.07963,1.99992,0.343721
3.40125,4.09522,1.99992,0.34303
3.39413,4.11079,1.99992,0.34234
3.38702,4.12632,1.99992,0.341651
3.37992,4.14182,1.99992,0.340964
3.37285,4.15729,1.99992,0.340278
3.36578,4.17273,1.99992,0.339594
3.35873,4.18814,1.99992,0.338911
3.35169,4.20352,1.99992,0.338229
3.34467,4.21887,1.99992,0.337549
3.33766,4.23419,1.99991,0.33687
3.33067,4.24947,1.99991,0.336192
3.32369,4.26473,1.99991,0.335516
3.31672,4.27995,1.9999,0.334841
3.30977,4.29514,1.9999,0.334168
3.30284,4.31031,1.99989,0.333496
3.29591,4.32544,1.99989,0.332825
3.289,4.34054,1.99988,0.332155
3.28211,4.35561,1.99988,0.331487
3.27522,4.37066,1.99987,0.330821
3.26836,4.38567,1.99987,0.330155
3.2615,4.40065,1.99986,0.329491
3.25466,4.4156,1.99986,0.328828
3.24784,4.43052,1.99985,0.328167
3.24103,4.44541,1.99984,0.327506
3.23423,4.46027,1.99984,0.326848
3.22744,4.4751,1.99983,0.32619
3.22067,4.48991,1.99982,0.325534
3.21391,4.50468,1.99981,0.324879
3.20717,4.51942,1.99981,0.324225
3.20044,4.53413,1.9998,0.323573
3.19373,4.54881,1.99979,0.322922
3.18702,4.56347,1.99978,0.322272
3.18033,4.57809,1.99978,0.321624
3.17366,4.59269,1.99977,0.320976
3.167,4.60725,1.99976,0.320331
3.16035,4.62179,1.99975,0.319686
3.15371,4.6363,1.99974,0.319043
3.14709,4.65077,1.99973,0.318401
3.14048,4.66522,1.99973,0.31776
3.13389,4.67964,1.99972,0.317121
3.12731,4.69403,1.99972,0.316482
3.12074,4.70839,1.99971,0.315846
3.11419,4.72273,1.9997,0.31521
3.10765,4.73703,1.9997,0.314576
3.10112,4.75131,1.9997,0.313943
3.0946,4.76555,1.99969,0.313311
3.0881,4.77977,1.99969,0.312681
3.08161,4.79396,1.99969,0.312051
3.07514,4.80812,1.99968,0.311424
3.06868,4.82225,1.99968,0.310797
3.06223,4.83636,1.99968,0.310172
3.05579,4.85043,1.99967,0.309547
3.04937,4.86448,1.99967,0.308925
3.04296,4.8785,1.99967,0.308303
3.03656,4.89249,1.99967,0.307683
3.03017,4.90645,1.99967,0.307064
3.0238,4.92039,1.99967,0.306446
3.01744,4.93429,1.99966,0.305829
3.0111,4.94817,1.99966,0.305214
3.00476,4.96202,1.99966,0.3046
2.99844,4.97585,1.99966,0.303987
2.99214,4.98964,1.99966,0.303375
2.98584,5.00341,1.99966,0.302764
2.97956,5.01715,1.99966,0.302155
2.97329,5.03086,1.99966,0.301547
2.96703,5.04455,1.99966,0.300941
2.96079,5.0582,1.99966,0.300335
2.95456,5.07183,1.99966,0.299731
2.94834,5.08543,1.99966,0.299128
2.94213,5.09901,1.99966,0.298526
2.93594,5.11256,1.99966,0.297925
2.92975,5.12608,1.99966,0.297325
2.92358,5.13957,1.99965,0.296727
2.91743,5.15303,1.99965,0.29613
2.91128,5.16647,1.99965,0.295534
2.90515,5.17988,1.99965,0.29494
2.89903,5.19327,1.99965,0.294346
2.89292,5.20663,1.99965,0.293754
2.88683,5.21996,1.99965,0.293163
2.88074,5.23326,1.99965,0.292573
2.87467,5.24654,1.99965,0.291984
2.86861,5.25979,1.99965,0.291397
2.86257,5.27301,1.99965,0.29081
2.85653,5.28621,1.99965,0.290225
2.85051,5.29938,1.99965,0.289641
2.8445,5.31252,1.99965,0.289058
2.8385,5.32564,1.99965,0.288477
2.83252,5.33873,1.99965,0.287896
2.82654,5.3518,1.99965,0.287317
2.82058,5.36484,1.99965,0.286739
2.81463,5.37785,1.99965,0.286162
2.8087,5.39083,1.99965,0.285586
2.80277,5.40379,1.99965,0.285011
2.79686,5.41673,1.99965,0.284438
2.79095,5.42964,1.99965,0.283866
2.78506,5.44252,1.99965,0.283294
2.77919,5.45537,1.99965,0.282724
2.77332,5.4682,1.99965,0.282155
2.76746,5.48101,1.99965,0.281588
2.76162,5.49379,1.99965,0.281021
2.75579,5.50654,1.99965,0.280456
2.74997,5.51927,1.99965,0.279891
2.74416,5.53197,1.99965,0.279328
2.73837,5.54465,1.99965,0.278766
2.73258,5.5573,1.99965,0.278205
2.72681,5.56992,1.99965,0.277645
2.72105,5.58252,1.99965,0.277087
2.7153,5.5951,1.99965,0.276529
2.70956,5.60764,1.99965,0.275973
2.70384,5.62017,1.99965,0.275417
2.69812,5.63267,1.99965,0.274863
2.69242,5.64514,1.99965,0.27431
2.68673,5.65759,1.99965,0.273758
2.68104,5.67001,1.99965,0.273207
2.67538,5.68241,1.99965,0.272658
2.66972,5.69478,1.99965,0.272109
2.66407,5.70713,1.99965,0.271561
2.65844,5.71946,1.99965,0.271015
2.65281,5.73175,1.99965,0.27047
2.6472,5.74403,1.99965,0.269925
2.6416,5.75628,1.99965,0.269382
2.63601,5.7685,1.99965,0.26884
2.63043,5.7807,1.99965,0.268299
2.62487,5.79288,1.99965,0.267759
2.61931,5.80503,1.99965,0.267221
2.61377,5.81716,1.99965,0.266683
2.60823,5.82926,1.99965,0.266146
2.60271,5.84134,1.99965,0.265611
2.5972,5.85339,1.99965,0.265076
2.5917,5.86542,1.99965,0.264543
2.58621,5.87742,1.99965,0.264011
2.58073,5.88941,1.99965,0.263479
2.57526,5.90136,1.99965,0.262949
2.56981,5.9133,1.99965,0.26242
2.56436,5.9252,1.99965,0.261892
2.55893,5.93709,1.99965,0.261365
2.5535,5.94895,1.99965,0.260839
2.54809,5.96079,1.99965,0.260314
2.54269,5.9726,1.99965,0.259791
2.5373,5.98439,1.99965,0.259268
2.53192,5.99616,1.99965,0.258746
2.52655,6.0079,1.99965,0.258226
2.52119,6.01962,1.99965,0.257706
2.51585,6.03131,1.99965,0.257187
2.51051,6.04298,1.99965,0.25667
2.50518,6.05463,1.99965,0.256153
2.49987,6.06625,1.99965,0.255638
2.49456,6.07786,1.99965,0.255124
2.48927,6.08943,1.99965,0.25461
2.48399,6.10099,1.99965,0.254098
2.47872,6.11252,1.99965,0.253587
2.47345,6.12403,1.99965,0.253076
2.4682,6.13551,1.99965,0.252567
2.46296,6.14697,1.99965,0.252059
2.45773,6.15841,1.99965,0.251552
2.45251,6.16983,1.99965,0.251046
2.4473,6.18122,1.99965,0.250541
2.4421,6.19259,1.99965,0.250036
2.43692,6.20394,1.99965,0.249533
2.43174,6.21526,1.99965,0.249031
2.42657,6.22656,1.99965,0.24853
2.42141,6.23784,1.99965,0.24803
2.41627,6.2491,1.99965,0.247531
2.41113,6.26033,1.99965,0.247033
2.40601,6.27154,1.99965,0.246536
2.40089,6.28273,1.99965,0.24604
2.39578,6.29389,1.99965,0.245545
2.39069,6.30504,1.99965,0.245051
2.3856,6.31616,1.99965,0.244557
2.38053,6.32725,1.99965,0.244065
2.37547,6.33833,1.99965,0.243574
2.37041,6.34938,1.99965,0.243084
2.36537,6.36041,1.99965,0.242595
2.36033,6.37142,1.99965,0.242107
2.35531,6.38241,1.99965,0.24162
2.35031,6.39336,1.99965,0.240727
2.34533,6.40424,1.99965,0.239336
2.34039,6.41504,1.99965,0.237574
2.33549,6.42575,1.99965,0.23554
2.33064,6.43636,1.99965,0.233308
2.32584,6.44686,1.99965,0.230934
2.32109,6.45725,1.99965,0.228461
2.31639,6.46753,1.99965,0.22592
2.31175,6.47768,1.99965,0.223337
2.30716,6.48772,1.99965,0.22073
2.30263,6.49764,1.99965,0.218112
2.29814,6.50744,1.99965,0.215495
2.29372,6.51712,1.99965,0.212885
2.28935,6.52668,1.99965,0.210289
2.28503,6.53612,1.99965,0.207712
2.28076,6.54545,1.99965,0.205155
2.27655,6.55467,1.99965,0.202622
2.27239,6.56377,1.99965,0.200115
2.26828,6.57275,1.99965,0.197634
2.26422,6.58163,1.99965,0.19518
2.26021,6.59039,1.99965,0.192754
2.25626,6.59905,1.99965,0.190357
2.25235,6.6076,1.99965,0.187988
2.24849,6.61604,1.99965,0.185647
2.24468,6.62437,1.99965,0.183334
2.24091,6.63261,1.99965,0.18105
2.23719,6.64074,1.99965,0.178793
2.23352,6.64877,1.99965,0.176564
2.2299,6.6567,1.99965,0.174363
2.22632,6.66452,1.99965,0.172189
2.22278,6.67226,1.99965,0.170042
2.21929,6.67989,1.99965,0.167921
2.21584,6.68743,1.99965,0.165827
2.21244,6.69488,1.99965,0.163759
2.20908,6.70223,1.99965,0.161717
2.20576,6.7095,1.99965,0.1597
2.20248,6.71667,1.99965,0.157708
2.19924,6.72375,1.99965,0.155741
2.19604,6.73074,1.99965,0.153799
2.19288,6.73765,1.99965,0.151881
2.18976,6.74447,1.99965,0.149986
2.18669,6.7512,1.99965,0.148116
2.18364,6.75785,1.99965,0.146268
2.18064,6.76442,1.99965,0.144444
2.17768,6.77091,1.99965,0.142642
2.17475,6.77731,1.99965,0.140863
2.17185,6.78364,1.99965,0.139106
2.169,6.78989,1.99965,0.137371
2.16618,6.79606,1.99965,0.135658
2.16339,6.80215,1.99965,0.133966
2.16064,6.80816,1.99965,0.132295
2.15793,6.8141,1.99965,0.130645
2.15524,6.81997,1.99965,0.129016
2.15259,6.82576,1.99965,0.127406
2.14998,6.83148,1.99965,0.125817
2.14739,6.83713,1.99965,0.124248
2.14484,6.84271,1.99965,0.122698
2.14232,6.84822,1.99965,0.121168
2.13984,6.85366,1.99965,0.119657
2.13738,6.85904,1.99965,0.118164
2.13495,6.86434,1.99965,0.11669
2.13256,6.86958,1.99965,0.115235
2.13019,6.87476,1.99965,0.113798
2.12785,6.87987,1.99965,0.112378
2.12555,6.88492,1.99965,0.110977
2.12327,6.8899,1.99965,0.109593
2.12102,6.89482,1.99965,0.108226
2.1188,6.89968,1.99965,0.106876
2.1166,6.90448,1.99965,0.105543
2.11444,6.90922,1.99965,0.104226
2.1123,6.9139,1.99965,0.102926
2.11018,6.91852,1.99965,0.101643
2.1081,6.92308,1.99965,0.100375
2.10603,6.92759,1.99965,0.099123
2.104,6.93204,1.99965,0.0978867
2.10199,6.93644,1.99965,0.0966658
2.1,6.94078,1.99965,0.0954601
2.09804,6.94507,1.99965,0.0942695
2.09611,6.9493,1.99965,0.0930937
2.0942,6.95348,1.99965,0.0919326
2.09231,6.95761,1.99965,0.0907859
2.09045,6.96168,1.99965,0.0896536
2.0886,6.96571,1.99965,0.0885354
2.08679,6.96969,1.99965,0.0874311
2.08499,6.97361,1.99965,0.0863406
2.08322,6.97749,1.99965,0.0852637
2.08147,6.98132,1.99965,0.0842003
2.07974,6.9851,1.99965,0.0831501
2.07803,6.98883,1.99965,0.082113
2.07635,6.99252,1.99965,0.0810888
2.07468,6.99616,1.99965,0.0800774
2.07304,6.99976,1.99965,0.0790787
2.07141,7.00331,1.99965,0.0780924
2.06981,7.00682,1.99965,0.0771183
2.06823,7.01028,1.99965,0.0761565
2.06666,7.0137,1.99965,0.0752066
2.06512,7.01708,1.99965,0.0742686
2.06359,7.02041,1.99965,0.0733423
2.06209,7.0237,1.99965,0.0724275
2.0606,7.02696,1.99965,0.0715241
2.05913,7.03017,1.99965,0.070632
2.05768,7.03334,1.99965,0.0697511
2.05625,7.03647,1.99965,0.0688811
2.05484,7.03956,1.99965,0.068022
2.05344,7.04262,1.99965,0.0671736
2.05206,7.04564,1.99965,0.0663357
2.0507,7.04861,1.99965,0.0655084
2.04935,7.05156,1.99965,0.0646913
2.04802,7.05446,1.99965,0.0638844
2.04671,7.05733,1.99965,0.0630876
2.04542,7.06016,1.99965,0.0623008
2.04414,7.06296,1.99965,0.0615237
2.04288,7.06572,1.99965,0.0607564
2.04163,7.06845,1.99965,0.0599986
2.0404,7.07115,1.99965,0.0592502
2.03918,7.07381,1.99965,0.0585112
2.03798,7.07643,1.99965,0.0577814
2.03679,7.07903,1.99965,0.0570608
2.03562,7.08159,1.99965,0.0563491
2.03446,7.08412,1.99965,0.0556462
2.03332,7.08662,1.99965,0.0549522
2.03219,7.08909,1.99965,0.0542668
2.03108,7.09152,1.99965,0.0535899
2.02998,7.09393,1.99965,0.0529215
2.02889,7.09631,1.99965,0.0522615
2.02782,7.09865,1.99965,0.0516096
2.02676,7.10097,1.99965,0.0509659
2.02571,7.10326,1.99965,0.0503302
2.02468,7.10552,1.99965,0.0497025
2.02366,7.10775,1.99965,0.0490826
2.02265,7.10996,1.99965,0.0484704
2.02166,7.11213,1.99965,0.0478658
2.02067,7.11428,1.99965,0.0472688
2.0197,7.1164,1.99965,0.0466793
2.01874,7.1185,1.99965,0.0460971
2.0178,7.12057,1.99965,0.0455221
2.01686,7.12262,1.99965,0.0449543
2.01594,7.12463,1.99965,0.0443936
2.01503,7.12663,1.99965,0.0438399
2.01413,7.1286,1.99965,0.0432931
2.01324,7.13054,1.99965,0.0427532
2.01236,7.13246,1.99965,0.0422199
2.01149,7.13436,1.99965,0.0416933
2.01064,7.13623,1.99965,0.0411733
2.00979,7.13808,1.99965,0.0406598
2.00896,7.1399,1.99965,0.0401526
2.00813,7.14171,1.99965,0.0396518
2.00732,7.14349,1.99965,0.0391573
2.00652,7.14524,1.99965,0.0386689
2.00572,7.14698,1.99965,0.0381866
2.00494,7.1487,1.99965,0.0377103
2.00416,7.15039,1.99965,0.0372399
